chrom	start	end	count	fst	dxy	xpehh_mean	st_xpehh_w_median	st_xpehh_w_std	xpehh_max	xpehh_min	delta_SAF
3R	49854639	49874639	39	-0.01230116	0.00029864	0.40379846	0.40379846	0.40379846	0.40379846	0.40379846	-0.06411696
3R	49874639	49894639	67	0.00548247	0.00062972	0.23084803	0.23084803	0.23084803	0.23084803	0.23084803	-0.17773743
3R	49894639	49914639	209	9.593e-05	0.00187071	1.05717901	1.05717901	1.05717901	1.05717901	1.05717901	0.01723392
3R	49914639	49934639	141	0.01094408	0.00114449	1.85329168	1.85329168	1.85329168	1.85329168	1.85329168	-0.13923575
3R	49934639	49954639	190	0.00440553	0.00168622	1.87654051	1.87654051	1.87654051	1.87654051	1.87654051	-0.15435457
3R	49954639	49974639	219	0.00548345	0.00213879	1.45506975	1.45506975	1.45506975	1.45506975	1.45506975	-0.08916851
3R	49974639	49994639	238	0.00551394	0.00229059	1.58450086	1.58450086	1.58450086	1.58450086	1.58450086	0.07840978
3R	49994639	50014639	344	-0.00660273	0.00313484	0.74636464	0.74636464	0.74636464	0.74636464	0.74636464	0.04137039
3R	50014639	50034639	343	-0.00121856	0.00324774	1.28806112	1.28806112	1.28806112	1.28806112	1.28806112	-0.03548093
3R	50034639	50054639	369	0.0024662	0.00348833	0.36497372	0.36497372	0.36497372	0.36497372	0.36497372	0.1801728
3R	50054639	50074639	399	0.00026654	0.00354552	-0.01018853	-0.01018853	-0.01018853	-0.01018853	-0.01018853	-0.00825161
3R	50074639	50094639	342	-0.00551681	0.00340533	0.25129271	0.25129271	0.25129271	0.25129271	0.25129271	0.04713154
3R	50094639	50114639	288	-0.00221812	0.00265307	0.52258062	0.52258062	0.52258062	0.52258062	0.52258062	-0.03244337
3R	50114639	50134639	244	-0.00459094	0.00226079	0.44379857	0.44379857	0.44379857	0.44379857	0.44379857	-0.02947121
3R	50134639	50154639	297	-0.00845691	0.00292315	0.73627807	0.73627807	0.73627807	0.73627807	0.73627807	-0.02789353
3R	50154639	50174639	59	-0.0114503	0.00044488	0.02579062	0.02579062	0.02579062	0.02579062	0.02579062	-0.13286617
3R	50174639	50194639	231	0.00687479	0.00230798	1.24530699	1.24530699	1.24530699	1.24530699	1.24530699	0.11692007
3R	50194639	50214639	215	0.00420027	0.00206895	2.38946727	2.38946727	2.38946727	2.38946727	2.38946727	0.27321192
3R	50214639	50234639	293	-0.00708259	0.00326174	2.12050209	2.12050209	2.12050209	2.12050209	2.12050209	0.02526797
3R	50234639	50254639	231	-0.00154051	0.00234473	1.91540426	1.91540426	1.91540426	1.91540426	1.91540426	-0.11849505
3R	50254639	50274639	251	0.00075318	0.00282796	3.01239117	3.01239117	3.01239117	3.01239117	3.01239117	0.12485828
3R	50274639	50294639	129	0.00354804	0.00149853	1.85951159	1.85951159	1.85951159	1.85951159	1.85951159	0.14908338
3R	50294639	50314639	127	-0.00689705	0.00129339	1.35197538	1.35197538	1.35197538	1.35197538	1.35197538	-0.22961987
3R	50314639	50334639	5	-0.00875956	7.01e-05	0.66082184	0.66082184	0.66082184	0.66082184	0.66082184	0.17786681
3R	50334639	50354639	45	0.00273828	0.00035663	0.31543941	0.31543941	0.31543941	0.31543941	0.31543941	-0.09201782
3R	50354639	50374639	185	-0.00055477	0.00183021	1.38870358	1.38870358	1.38870358	1.38870358	1.38870358	-0.07008883
3R	50374639	50394639	236	-0.00371386	0.00244143	1.0614602	1.0614602	1.0614602	1.0614602	1.0614602	-0.01814408
3R	50394639	50414639	146	-0.00719636	0.00138818	1.08391993	1.08391993	1.08391993	1.08391993	1.08391993	-0.0393643
3R	50414639	50434639	319	-0.00283634	0.00314934	0.58559679	0.58559679	0.58559679	0.58559679	0.58559679	-0.09760596
3R	50434639	50454639	138	0.00435936	0.00126044	-0.16624487	-0.16624487	-0.16624487	-0.16624487	-0.16624487	0.02035314
3R	50454639	50474639	312	0.00223228	0.0030682	-0.15386031	-0.15386031	-0.15386031	-0.15386031	-0.15386031	-0.03659627
3R	50474639	50494639	237	-0.00416875	0.00242923	-0.13755725	-0.13755725	-0.13755725	-0.13755725	-0.13755725	-0.06823455
3R	50494639	50514639	225	0.00329109	0.0020376	-0.45366345	-0.45366345	-0.45366345	-0.45366345	-0.45366345	-0.16524767
3R	50514639	50534639	105	-0.00239571	0.0009426	-0.06527486	-0.06527486	-0.06527486	-0.06527486	-0.06527486	-0.0623035
3R	50534639	50554639	247	-0.00174446	0.00215074	-0.15527084	-0.15527084	-0.15527084	-0.15527084	-0.15527084	-0.04856236
3R	50554639	50574639	200	-0.00583807	0.00197425	-0.25221045	-0.25221045	-0.25221045	-0.25221045	-0.25221045	-0.07353846
3R	50574639	50594639	29	-0.00370004	0.00038363	-0.0546526	-0.0546526	-0.0546526	-0.0546526	-0.0546526	-0.18490366
3R	50594639	50614639	174	-0.00081262	0.00194745	-0.05766501	-0.05766501	-0.05766501	-0.05766501	-0.05766501	-0.02885901
3R	50614639	50634639	242	-0.0111209	0.00226854	0.36641328	0.36641328	0.36641328	0.36641328	0.36641328	-0.06730527
3R	50634639	50654639	88	-0.00671495	0.00097665	0.36340678	0.36340678	0.36340678	0.36340678	0.36340678	-0.14561969
3R	50654639	50674639	91	-0.00153923	0.00110759	0.32213596	0.32213596	0.32213596	0.32213596	0.32213596	0.38273129
3R	50674639	50694639	231	-0.00773438	0.00228384	0.24710397	0.24710397	0.24710397	0.24710397	0.24710397	0.07305182
3R	50694639	50714639	168	0.00069544	0.00182656	-0.07951349	-0.07951349	-0.07951349	-0.07951349	-0.07951349	-0.04314882
3R	50714639	50734639	134	0.00449196	0.00109775	0.68774785	0.68774785	0.68774785	0.68774785	0.68774785	0.04740161
3R	50734639	50754639	11	-0.00797364	7.16e-05	0.21316791	0.21316791	0.21316791	0.21316791	0.21316791	-0.22297516
3R	50754639	50774639	92	-0.00966561	0.00082491	1.04854328	1.04854328	1.04854328	1.04854328	1.04854328	0.0576295
3R	50774639	50794639	147	-0.00538837	0.00155852	1.05528998	1.05528998	1.05528998	1.05528998	1.05528998	0.21049292
3R	50794639	50814639	263	-0.01018161	0.00236863	0.30548961	0.30548961	0.30548961	0.30548961	0.30548961	0.03727398
3R	50814639	50834639	209	-0.01283087	0.00217819	0.68882258	0.68882258	0.68882258	0.68882258	0.68882258	-0.01644717
3R	50834639	50854639	228	-0.01364417	0.00251972	1.92244864	1.92244864	1.92244864	1.92244864	1.92244864	-0.13291218
3R	50854639	50874639	44	-0.01102749	0.00047913	0.59746897	0.59746897	0.59746897	0.59746897	0.59746897	-0.15265201
3R	50874639	50894639	18	-0.01469838	0.00014494	0.51998152	0.51998152	0.51998152	0.51998152	0.51998152	0.08332123
3R	50894639	50914639	78	-0.00951618	0.00085226	0.8739145	0.8739145	0.8739145	0.8739145	0.8739145	0.26018096
3R	50914639	50934639	55	-0.01906456	0.00048438	0.39218415	0.39218415	0.39218415	0.39218415	0.39218415	-0.07951593
3R	50934639	50954639	92	-0.00515775	0.00121684	0.28624254	0.28624254	0.28624254	0.28624254	0.28624254	0.14675646
3R	50954639	50974639	130	-0.010189	0.00136223	0.29179253	0.29179253	0.29179253	0.29179253	0.29179253	0.0433873
3R	50974639	50994639	45	-0.0140541	0.00064637	1.21089103	1.21089103	1.21089103	1.21089103	1.21089103	-0.08342277
3R	50994639	51014639	54	-0.00333144	0.00039083	0.72553177	0.72553177	0.72553177	0.72553177	0.72553177	0.18789437
3R	51014639	51034639	82	-0.0163313	0.00106965	0.98334432	0.98334432	0.98334432	0.98334432	0.98334432	0.1316422
3R	51034639	51054639	56	-0.01272281	0.00056847	0.99217967	0.99217967	0.99217967	0.99217967	0.99217967	0.05768956
3R	51054639	51074639	78	-0.01926414	0.00093935	0.75712242	0.75712242	0.75712242	0.75712242	0.75712242	-0.06015002
3R	51074639	51094639	0	nan	0.0	nan	nan	nan	nan	nan	nan
3R	51094639	51114639	29	-0.00434089	0.00027324	0.53458725	0.53458725	0.53458725	0.53458725	0.53458725	-0.26225913
3R	51114639	51134639	68	-0.00836335	0.00082621	-0.88404892	-0.88404892	-0.88404892	-0.88404892	-0.88404892	-0.27261503
3R	51134639	51154639	92	-0.01695686	0.00085581	-1.02254866	-1.02254866	-1.02254866	-1.02254866	-1.02254866	-0.13071424
3R	51154639	51174639	98	-0.01403474	0.00150047	-0.98911172	-0.98911172	-0.98911172	-0.98911172	-0.98911172	0.1739201
3R	51174639	51194639	62	-0.01695121	0.00066912	-0.41539749	-0.41539749	-0.41539749	-0.41539749	-0.41539749	0.17038079
3R	51194639	51214639	35	-0.0127688	0.00034518	-0.73021663	-0.73021663	-0.73021663	-0.73021663	-0.73021663	-0.30836756
3R	51214639	51234639	140	-0.01306545	0.00171981	-0.72680739	-0.72680739	-0.72680739	-0.72680739	-0.72680739	-0.01662694
3R	51234639	51254639	89	-0.01172113	0.0010597	-0.42660558	-0.42660558	-0.42660558	-0.42660558	-0.42660558	-0.25671447
3R	51254639	51274639	70	-0.0173699	0.00071336	-0.43893965	-0.43893965	-0.43893965	-0.43893965	-0.43893965	0.03531173
3R	51274639	51294639	36	-0.01690496	0.00042663	-0.92329468	-0.92329468	-0.92329468	-0.92329468	-0.92329468	-0.01767063
3R	51294639	51314639	107	-0.01512356	0.00114864	0.05620424	0.05620424	0.05620424	0.05620424	0.05620424	0.06797867
3R	51314639	51334639	84	-0.00753224	0.0009166	-0.51293082	-0.51293082	-0.51293082	-0.51293082	-0.51293082	0.07840978
3R	51334639	51354639	134	-0.01141869	0.00154657	-0.37971998	-0.37971998	-0.37971998	-0.37971998	-0.37971998	0.02315587
3R	51354639	51374639	74	-0.01501209	0.00082686	-0.60444503	-0.60444503	-0.60444503	-0.60444503	-0.60444503	-0.05629028
3R	51374639	51394639	12	-0.01860437	0.00017259	-0.43146691	-0.43146691	-0.43146691	-0.43146691	-0.43146691	0.08761876
3R	51394639	51414639	62	-0.00824411	0.0009232	-0.57831355	-0.57831355	-0.57831355	-0.57831355	-0.57831355	0.44486794
3R	51414639	51434639	27	-0.01482056	0.00027529	-0.55887777	-0.55887777	-0.55887777	-0.55887777	-0.55887777	0.24662722
3R	51434639	51454639	54	-0.00376654	0.00045628	-0.17318758	-0.17318758	-0.17318758	-0.17318758	-0.17318758	0.08045622
3R	51454639	51474639	70	0.01749013	0.00093185	0.53698602	0.53698602	0.53698602	0.53698602	0.53698602	0.75140234
3R	51474639	51494639	5	-0.02489733	5.05e-05	0.58840722	0.58840722	0.58840722	0.58840722	0.58840722	0.22428009
3R	51494639	51514639	29	-0.00596544	0.00025914	0.99429545	0.99429545	0.99429545	0.99429545	0.99429545	0.31924059
3R	51514639	51534639	74	0.00257291	0.00073716	0.99694345	0.99694345	0.99694345	0.99694345	0.99694345	0.56987086
3R	51534639	51554639	123	0.01604453	0.00134813	0.8242599	0.8242599	0.8242599	0.8242599	0.8242599	0.78664805
3R	51554639	51574639	47	-0.00020475	0.00064322	0.74879381	0.74879381	0.74879381	0.74879381	0.74879381	0.40005804
3R	51574639	51594639	46	0.00492669	0.00053142	0.83049066	0.83049066	0.83049066	0.83049066	0.83049066	0.31744298
3R	51594639	51614639	22	-0.014453	0.00036043	0.71970243	0.71970243	0.71970243	0.71970243	0.71970243	0.03789025
3R	51614639	51634639	62	0.02858032	0.0010134	0.91706275	0.91706275	0.91706275	0.91706275	0.91706275	1.09989407
3R	51634639	51654639	64	-0.00203764	0.00070656	0.57105322	0.57105322	0.57105322	0.57105322	0.57105322	0.29752604
3R	51654639	51674639	103	-0.00369852	0.00121189	0.35074016	0.35074016	0.35074016	0.35074016	0.35074016	0.19739343
3R	51674639	51694639	113	-0.0056421	0.00114139	0.2931959	0.2931959	0.2931959	0.2931959	0.2931959	0.21072577
3R	51694639	51714639	44	-0.00560355	0.00053642	0.19103673	0.19103673	0.19103673	0.19103673	0.19103673	-0.07353846
3R	51714639	51734639	67	9.051e-05	0.00079021	0.59374033	0.59374033	0.59374033	0.59374033	0.59374033	0.28985905
3R	51734639	51754639	152	-0.01119029	0.00177071	-0.26672733	-0.26672733	-0.26672733	-0.26672733	-0.26672733	-0.15547419
3R	51754639	51774639	39	-0.01127796	0.00034713	-0.43934273	-0.43934273	-0.43934273	-0.43934273	-0.43934273	-0.00262928
3R	51774639	51794639	9	-0.02097211	7.085e-05	-0.14836362	-0.14836362	-0.14836362	-0.14836362	-0.14836362	0.01456082
3R	51794639	51814639	55	-0.00215576	0.00053117	-0.29893479	-0.29893479	-0.29893479	-0.29893479	-0.29893479	0.3494553
3R	51814639	51834639	64	-0.00604289	0.00066557	-1.17784238	-1.17784238	-1.17784238	-1.17784238	-1.17784238	0.17424077
3R	51834639	51854639	54	-0.00898072	0.00053112	-1.39472718	-1.39472718	-1.39472718	-1.39472718	-1.39472718	-0.0054943
3R	51854639	51874639	113	-0.00250945	0.00115014	-1.53914527	-1.53914527	-1.53914527	-1.53914527	-1.53914527	0.1333703
3R	51874639	51894639	79	-0.01292797	0.0009946	-1.05404194	-1.05404194	-1.05404194	-1.05404194	-1.05404194	-0.00719881
3R	51894639	51914639	8	-0.00476655	0.00010339	-0.5612539	-0.5612539	-0.5612539	-0.5612539	-0.5612539	0.71935508
3R	51914639	51934639	85	-0.00425192	0.0010378	-1.57229728	-1.57229728	-1.57229728	-1.57229728	-1.57229728	0.04226722
3R	51934639	51954639	52	-0.00015502	0.00064902	-1.69772446	-1.69772446	-1.69772446	-1.69772446	-1.69772446	0.23737101
3R	51954639	51974639	39	-0.00988859	0.00038898	-0.89090828	-0.89090828	-0.89090828	-0.89090828	-0.89090828	-0.04428223
3R	51974639	51994639	35	0.00085548	0.00028894	-1.42652434	-1.42652434	-1.42652434	-1.42652434	-1.42652434	-0.074091
3R	51994639	52014639	60	-0.00070289	0.00062107	-1.26271451	-1.26271451	-1.26271451	-1.26271451	-1.26271451	0.06699064
3R	52014639	52034639	15	0.00483032	0.00021704	-0.88806019	-0.88806019	-0.88806019	-0.88806019	-0.88806019	-0.11608397
3R	52034639	52054639	30	-0.00124378	0.00041658	-1.779953	-1.779953	-1.779953	-1.779953	-1.779953	0.09277579
3R	52054639	52074639	3	-0.0001872	3.395e-05	-1.25225062	-1.25225062	-1.25225062	-1.25225062	-1.25225062	0.48728868
3R	52074639	52094639	2	0.04553027	3.725e-05	-1.71763084	-1.71763084	-1.71763084	-1.71763084	-1.71763084	-2.41354135
3R	52094639	52114639	21	0.00015708	0.00023209	-1.83447713	-1.83447713	-1.83447713	-1.83447713	-1.83447713	-0.28994959
3R	52114639	52134639	17	0.00301069	0.00017024	-1.15773811	-1.15773811	-1.15773811	-1.15773811	-1.15773811	-0.32721889
3R	52134639	52154639	0	nan	0.0	nan	nan	nan	nan	nan	nan
3R	52154639	52174639	6	0.00452595	5.595e-05	-0.39892233	-0.39892233	-0.39892233	-0.39892233	-0.39892233	0.10051134
3R	52174639	52194639	15	-0.00186765	0.00024309	-0.68498439	-0.68498439	-0.68498439	-0.68498439	-0.68498439	0.10051134
3R	52194639	52214639	21	0.00515695	0.00019434	-0.80204524	-0.80204524	-0.80204524	-0.80204524	-0.80204524	0.07472618
3R	52214639	52234639	16	0.00092315	0.00018444	-0.74135955	-0.74135955	-0.74135955	-0.74135955	-0.74135955	0.02799059
3R	52234639	52254639	21	-0.00688053	0.00021184	-0.72826479	-0.72826479	-0.72826479	-0.72826479	-0.72826479	0.10787853
3R	52254639	52274639	7	0.00715962	0.00010954	-0.56774962	-0.56774962	-0.56774962	-0.56774962	-0.56774962	0.55359336
3R	52274639	52294639	0	nan	0.0	nan	nan	nan	nan	nan	nan
3R	52294639	52314639	1	-0.00764	4.1e-06	-0.4892163	-0.4892163	-0.4892163	-0.4892163	-0.4892163	0.48728868
3R	52314639	52334639	19	-0.00578723	0.00016779	-0.99088027	-0.99088027	-0.99088027	-0.99088027	-0.99088027	-0.34326476
3R	52334639	52354639	0	nan	0.0	nan	nan	nan	nan	nan	nan
3R	52354639	52374639	12	-0.00383884	0.00011179	-0.40566199	-0.40566199	-0.40566199	-0.40566199	-0.40566199	0.28100743
3R	52374639	52394639	0	nan	0.0	nan	nan	nan	nan	nan	nan
3R	52394639	52414639	0	nan	0.0	nan	nan	nan	nan	nan	nan
3R	52414639	52434639	10	-0.00689561	8.615e-05	-0.38379853	-0.38379853	-0.38379853	-0.38379853	-0.38379853	0.23201563
3R	52434639	52454639	0	nan	0.0	nan	nan	nan	nan	nan	nan
3R	52454639	52474639	25	-0.0066506	0.00024664	nan	nan	nan	nan	nan	0.06338071
3R	52474639	52494639	7	0.00670018	5.11e-05	nan	nan	nan	nan	nan	-0.02104725
3R	52494639	52514639	14	-0.00624214	0.00011514	nan	nan	nan	nan	nan	-0.12602967
3R	52514639	52534639	0	nan	0.0	nan	nan	nan	nan	nan	nan
3R	52534639	52554639	1	-0.00936765	9.25e-06	nan	nan	nan	nan	nan	-0.7503988
3R	52554639	52574639	0	nan	0.0	nan	nan	nan	nan	nan	nan
3R	52574639	52594639	0	nan	0.0	nan	nan	nan	nan	nan	nan
3R	52594639	52614639	34	-0.0056721	0.00029204	nan	nan	nan	nan	nan	0.36215483
3R	52614639	52634639	0	nan	0.0	nan	nan	nan	nan	nan	nan
3R	52634639	52654639	0	nan	0.0	nan	nan	nan	nan	nan	nan
3R	52654639	52674639	3	0.00092177	1.79e-05	nan	nan	nan	nan	nan	0.61621445
3R	52674639	52694639	0	nan	0.0	nan	nan	nan	nan	nan	nan
3R	52694639	52714639	0	nan	0.0	nan	nan	nan	nan	nan	nan
3R	52714639	52734639	0	nan	0.0	nan	nan	nan	nan	nan	nan
3R	52734639	52754639	3	-0.00835453	1.41e-05	nan	nan	nan	nan	nan	0.46150352
3R	52754639	52774639	7	0.00010935	2.03e-05	nan	nan	nan	nan	nan	-0.1094535
3R	52774639	52794639	17	-0.01485159	0.00018939	nan	nan	nan	nan	nan	0.28707452
3R	52794639	52814639	0	nan	0.0	nan	nan	nan	nan	nan	nan
3R	52814639	52834639	3	-0.0173826	7.305e-05	nan	nan	nan	nan	nan	0.43571836
3R	52834639	52854639	28	-0.01314223	0.00035093	nan	nan	nan	nan	nan	0.34362852
3R	52854639	52874639	0	nan	0.0	nan	nan	nan	nan	nan	nan
3R	52874639	52894639	6	0.0170067	5.785e-05	nan	nan	nan	nan	nan	0.60332188
3R	52894639	52914639	7	-0.00444708	0.00012609	nan	nan	nan	nan	nan	0.91826914
3R	52914639	52934639	0	nan	0.0	nan	nan	nan	nan	nan	nan
3R	52934639	52954639	0	nan	0.0	nan	nan	nan	nan	nan	nan
3R	52954639	52974639	0	nan	0.0	nan	nan	nan	nan	nan	nan
3R	52974639	52994639	5	-0.01206108	5.675e-05	nan	nan	nan	nan	nan	0.51823086
3R	52994639	53014639	4	-0.0205553	4.2e-05	nan	nan	nan	nan	nan	0.40993321
3R	53014639	53034639	0	nan	0.0	nan	nan	nan	nan	nan	nan
3R	53034639	53054639	4	0.0074953	2.65e-05	nan	nan	nan	nan	nan	0.64199961
3R	53054639	53074639	0	nan	0.0	nan	nan	nan	nan	nan	nan
3R	53074639	53094639	14	0.02728071	0.00013149	nan	nan	nan	nan	nan	-0.44650232
3R	53094639	53114639	0	nan	0.0	nan	nan	nan	nan	nan	nan
3R	53114639	53134639	0	nan	0.0	nan	nan	nan	nan	nan	nan
3R	53134639	53154639	0	nan	0.0	nan	nan	nan	nan	nan	nan
3R	53154639	53174639	9	0.00345162	9.21e-05	nan	nan	nan	nan	nan	0.72795013
3R	53174639	53194639	1	0.01374687	4.6e-06	nan	nan	nan	nan	nan	-0.90510974
2L	156895	176895	8	-0.01829946	0.00010444	nan	nan	nan	nan	nan	0.30304729
2L	176895	196895	3	-0.02007259	5.26e-05	nan	nan	nan	nan	nan	0.14950918
2L	196895	216895	0	nan	0.0	nan	nan	nan	nan	nan	nan
2L	216895	236895	20	-0.01738613	0.00015459	nan	nan	nan	nan	nan	0.06272676
2L	236895	256895	10	-0.01552158	8.375e-05	nan	nan	nan	nan	nan	-0.21364185
2L	256895	276895	0	nan	0.0	nan	nan	nan	nan	nan	nan
2L	276895	296895	0	nan	0.0	nan	nan	nan	nan	nan	nan
2L	296895	316895	0	nan	0.0	nan	nan	nan	nan	nan	nan
2L	316895	336895	0	nan	0.0	nan	nan	nan	nan	nan	nan
2L	336895	356895	0	nan	0.0	nan	nan	nan	nan	nan	nan
2L	356895	376895	0	nan	0.0	nan	nan	nan	nan	nan	nan
2L	376895	396895	2	-0.01740116	1.92e-05	nan	nan	nan	nan	nan	0.28302058
2L	396895	416895	0	nan	0.0	nan	nan	nan	nan	nan	nan
2L	416895	436895	3	-0.02182025	3.04e-05	nan	nan	nan	nan	nan	0.36312742
2L	436895	456895	7	-0.01226992	0.00010204	nan	nan	nan	nan	nan	-0.42649717
2L	456895	476895	4	-0.01102468	3.12e-05	nan	nan	nan	nan	nan	0.36312742
2L	476895	496895	8	-0.01437315	0.00012024	nan	nan	nan	nan	nan	0.22294045
2L	496895	516895	0	nan	0.0	nan	nan	nan	nan	nan	nan
2L	516895	536895	3	0.01726883	4.72e-05	nan	nan	nan	nan	nan	1.32440954
2L	536895	556895	1	0.02683053	2.5e-05	nan	nan	nan	nan	nan	-2.60082577
2L	556895	576895	6	0.02901999	8.04e-05	0.05355668	0.05355668	0.05355668	0.05355668	0.05355668	-0.53139899
2L	576895	596895	5	-0.00222699	8.015e-05	-0.03809038	-0.03809038	-0.03809038	-0.03809038	-0.03809038	-0.16557774
2L	596895	616895	3	0.00426043	3.835e-05	-0.01476156	-0.01476156	-0.01476156	-0.01476156	-0.01476156	-0.65155925
2L	616895	636895	12	-0.01149235	0.00016399	-0.04964857	-0.04964857	-0.04964857	-0.04964857	-0.04964857	-0.18426934
2L	636895	656895	31	-0.01186821	0.00029334	0.30103728	0.30103728	0.30103728	0.30103728	0.30103728	0.0892137
2L	656895	676895	27	-0.01146562	0.00028174	0.25225237	0.25225237	0.25225237	0.25225237	0.25225237	-0.02257219
2L	676895	696895	7	-0.01773165	6.8e-05	0.13204771	0.13204771	0.13204771	0.13204771	0.13204771	-0.01451912
2L	696895	716895	4	-0.0140028	3.74e-05	0.23788024	0.23788024	0.23788024	0.23788024	0.23788024	0.08275347
2L	716895	736895	21	-0.01695097	0.00033133	0.14674024	0.14674024	0.14674024	0.14674024	0.14674024	-0.16328897
2L	736895	756895	22	-0.01275804	0.00016319	0.26084641	0.26084641	0.26084641	0.26084641	0.26084641	0.07911225
2L	756895	776895	8	-0.00955552	5.9e-05	0.08145308	0.08145308	0.08145308	0.08145308	0.08145308	0.06272676
2L	776895	796895	10	-0.00548696	0.00010509	0.1029529	0.1029529	0.1029529	0.1029529	0.1029529	-0.133535
2L	796895	816895	2	0.01203426	2.16e-05	0.10536772	0.10536772	0.10536772	0.10536772	0.10536772	1.2443027
2L	816895	836895	0	nan	0.0	nan	nan	nan	nan	nan	nan
2L	836895	856895	6	-0.01743826	0.00010804	-0.43947498	-0.43947498	-0.43947498	-0.43947498	-0.43947498	0.26966944
2L	856895	876895	0	nan	0.0	nan	nan	nan	nan	nan	nan
2L	876895	896895	1	0.07313435	1.005e-05	-0.56511609	-0.56511609	-0.56511609	-0.56511609	-0.56511609	-2.20029155
2L	896895	916895	0	nan	0.0	nan	nan	nan	nan	nan	nan
2L	916895	936895	12	-0.01784732	0.00021554	-0.29737021	-0.29737021	-0.29737021	-0.29737021	-0.29737021	0.02267334
2L	936895	956895	7	-0.01570522	9.88e-05	-0.2865014	-0.2865014	-0.2865014	-0.2865014	-0.2865014	0.21435757
2L	956895	976895	15	-0.01646816	0.00017054	-0.38558418	-0.38558418	-0.38558418	-0.38558418	-0.38558418	0.18155191
2L	976895	996895	9	-0.00972144	9.365e-05	-0.4762106	-0.4762106	-0.4762106	-0.4762106	-0.4762106	-0.49134557
2L	996895	1016895	8	-0.00992871	7e-05	-0.3580113	-0.3580113	-0.3580113	-0.3580113	-0.3580113	-0.01738008
2L	1016895	1036895	0	nan	0.0	nan	nan	nan	nan	nan	nan
2L	1036895	1056895	7	-0.01096068	0.00010759	-0.23722695	-0.23722695	-0.23722695	-0.23722695	-0.23722695	-0.41505334
2L	1056895	1076895	1	0.00126985	9.7e-06	0.08087366	0.08087366	0.08087366	0.08087366	0.08087366	1.00398217
2L	1076895	1096895	11	-0.01477347	8.69e-05	0.03490367	0.03490367	0.03490367	0.03490367	0.03490367	0.27573814
2L	1096895	1116895	0	nan	0.0	nan	nan	nan	nan	nan	nan
2L	1116895	1136895	1	-0.01727172	8e-06	0.00907292	0.00907292	0.00907292	0.00907292	0.00907292	0.36312742
2L	1136895	1156895	9	-0.01518732	9.67e-05	-0.16016403	-0.16016403	-0.16016403	-0.16016403	-0.16016403	-0.06410907
2L	1156895	1176895	0	nan	0.0	nan	nan	nan	nan	nan	nan
2L	1176895	1196895	1	0.00573946	1.25e-06	-0.25351351	-0.25351351	-0.25351351	-0.25351351	-0.25351351	-0.43794101
2L	1196895	1216895	4	-0.01421061	5.725e-05	-0.2835757	-0.2835757	-0.2835757	-0.2835757	-0.2835757	0.18288703
2L	1216895	1236895	0	nan	0.0	nan	nan	nan	nan	nan	nan
2L	1236895	1256895	0	nan	0.0	nan	nan	nan	nan	nan	nan
2L	1256895	1276895	7	-0.01122138	7.64e-05	-0.26508109	-0.26508109	-0.26508109	-0.26508109	-0.26508109	0.28302058
2L	1276895	1296895	19	-0.01017127	0.00020424	-0.40710442	-0.40710442	-0.40710442	-0.40710442	-0.40710442	-0.25664657
2L	1296895	1316895	0	nan	0.0	nan	nan	nan	nan	nan	nan
2L	1316895	1336895	28	-0.01351496	0.00039203	-0.51138053	-0.51138053	-0.51138053	-0.51138053	-0.51138053	-0.26056157
2L	1336895	1356895	3	-0.02224122	5.36e-05	-0.19903679	-0.19903679	-0.19903679	-0.19903679	-0.19903679	-0.3044296
2L	1356895	1376895	6	-0.02093564	6.05e-05	-0.19633471	-0.19633471	-0.19633471	-0.19633471	-0.19633471	-0.09081135
2L	1376895	1396895	7	-0.0057132	0.00011359	-0.23540013	-0.23540013	-0.23540013	-0.23540013	-0.23540013	-0.35783416
2L	1396895	1416895	7	-0.00998971	0.00011109	-0.23775347	-0.23775347	-0.23775347	-0.23775347	-0.23775347	0.30590825
2L	1416895	1436895	23	-0.01073457	0.00045893	-0.03000745	-0.03000745	-0.03000745	-0.03000745	-0.03000745	0.98656764
2L	1436895	1456895	0	nan	0.0	nan	nan	nan	nan	nan	nan
2L	1456895	1476895	4	-0.02043332	5.64e-05	0.19799034	0.19799034	0.19799034	0.19799034	0.19799034	0.28302058
2L	1476895	1496895	28	-0.01905183	0.00029624	0.22674287	0.22674287	0.22674287	0.22674287	0.22674287	0.27157675
2L	1496895	1516895	2	-0.01697984	3.215e-05	0.17536879	0.17536879	0.17536879	0.17536879	0.17536879	0.40318084
2L	1516895	1536895	12	-0.01705106	0.00017804	-0.06128624	-0.06128624	-0.06128624	-0.06128624	-0.06128624	-0.07078464
2L	1536895	1556895	7	-0.01476589	8.395e-05	0.01279112	0.01279112	0.01279112	0.01279112	0.01279112	0.07703156
2L	1556895	1576895	18	-0.01556478	0.00023244	-0.15603536	-0.15603536	-0.15603536	-0.15603536	-0.15603536	0.18511222
2L	1576895	1596895	1	-0.01693569	2.3e-05	-0.20993834	-0.20993834	-0.20993834	-0.20993834	-0.20993834	-0.59815469
2L	1596895	1616895	0	nan	0.0	nan	nan	nan	nan	nan	nan
2L	1616895	1636895	0	nan	0.0	nan	nan	nan	nan	nan	nan
2L	1636895	1656895	1	0.01439865	2e-06	0.03669166	0.03669166	0.03669166	0.03669166	0.03669166	0.60344795
2L	1656895	1676895	1	-0.01323098	1.45e-05	-0.00577308	-0.00577308	-0.00577308	-0.00577308	-0.00577308	0.76366164
