chrom	start	stop	countsAccessPos	singleton	LBVwil	LPdom	LPfor	shared
3R	44460001	44470000	9313	60.0	48.0	3.0	1.0	246.0
3R	44470001	44480000	6793	28.0	26.0	2.0	1.0	171.0
3R	44480001	44490000	7919	50.0	21.0	8.0	16.0	238.0
3R	44490001	44500000	8714	41.0	16.0	3.0	4.0	259.0
3R	44500001	44510000	8902	38.0	46.0	3.0	4.0	274.0
3R	44510001	44520000	6451	32.0	19.0	2.0	0.0	177.0
3R	44520001	44530000	4190	20.0	8.0	3.0	3.0	104.0
3R	44530001	44540000	8447	60.0	9.0	11.0	4.0	235.0
3R	44540001	44550000	9354	116.0	23.0	17.0	1.0	305.0
3R	44550001	44560000	9058	37.0	13.0	3.0	5.0	207.0
3R	44560001	44570000	8932	43.0	16.0	9.0	5.0	200.0
3R	44570001	44580000	6666	50.0	7.0	4.0	4.0	152.0
3R	44580001	44590000	5242	33.0	8.0	1.0	3.0	136.0
3R	44590001	44600000	4323	49.0	10.0	5.0	9.0	194.0
3R	44600001	44610000	6275	22.0	3.0	0.0	0.0	99.0
3R	44610001	44620000	3034	10.0	4.0	1.0	1.0	40.0
3R	44620001	44630000	108	nan	0.0	0.0	0.0	0.0
3R	44630001	44640000	1140	9.0	2.0	0.0	1.0	15.0
3R	44640001	44650000	6568	27.0	11.0	1.0	7.0	167.0
3R	44650001	44660000	6150	32.0	9.0	3.0	6.0	127.0
3R	44660001	44670000	5509	26.0	7.0	0.0	7.0	137.0
3R	44670001	44680000	4246	21.0	9.0	0.0	2.0	105.0
3R	44680001	44690000	249	0.0	0.0	0.0	1.0	7.0
3R	44690001	44700000	3917	18.0	2.0	0.0	2.0	91.0
3R	44700001	44710000	2413	17.0	2.0	0.0	2.0	61.0
3R	44720001	44730000	1910	16.0	2.0	0.0	1.0	59.0
3R	44730001	44740000	7193	26.0	17.0	1.0	7.0	212.0
3R	44740001	44750000	8284	23.0	15.0	0.0	3.0	129.0
3R	44750001	44760000	6380	28.0	16.0	0.0	4.0	97.0
3R	44760001	44770000	5045	13.0	7.0	0.0	4.0	67.0
3R	44770001	44780000	7328	9.0	4.0	0.0	0.0	92.0
3R	44780001	44790000	5394	17.0	18.0	2.0	2.0	116.0
3R	44790001	44800000	2152	5.0	2.0	0.0	4.0	38.0
3R	44800001	44810000	2398	0.0	0.0	0.0	0.0	10.0
3R	44810001	44820000	2972	27.0	14.0	0.0	2.0	61.0
3R	44820001	44830000	568	1.0	0.0	0.0	0.0	2.0
3R	44830001	44840000	4034	11.0	9.0	4.0	2.0	100.0
3R	44840001	44850000	2790	16.0	9.0	1.0	2.0	68.0
3R	44850001	44860000	7628	28.0	16.0	2.0	7.0	130.0
3R	44860001	44870000	7630	36.0	20.0	3.0	7.0	148.0
3R	44880001	44890000	3652	49.0	24.0	1.0	2.0	159.0
3R	44890001	44900000	8643	78.0	22.0	4.0	1.0	236.0
3R	44900001	44910000	4356	68.0	18.0	11.0	1.0	158.0
3R	44910001	44920000	6627	54.0	24.0	4.0	1.0	172.0
3R	44920001	44930000	8771	87.0	32.0	9.0	5.0	290.0
3R	44930001	44940000	7571	41.0	21.0	1.0	1.0	116.0
3R	44940001	44950000	4268	35.0	12.0	2.0	2.0	85.0
3R	44950001	44960000	6769	80.0	37.0	1.0	0.0	292.0
3R	44960001	44970000	2819	39.0	9.0	0.0	0.0	119.0
3R	44980001	44990000	5543	24.0	5.0	0.0	0.0	88.0
3R	44990001	45000000	7967	46.0	9.0	1.0	0.0	135.0
3R	45000001	45010000	6789	47.0	31.0	3.0	0.0	154.0
3R	45010001	45020000	9316	127.0	75.0	5.0	0.0	306.0
3R	45020001	45030000	9422	66.0	34.0	7.0	1.0	227.0
3R	45030001	45040000	9778	34.0	17.0	6.0	0.0	183.0
3R	45040001	45050000	9315	56.0	17.0	7.0	0.0	146.0
3R	45050001	45060000	9769	43.0	9.0	2.0	1.0	88.0
3R	45060001	45070000	9866	59.0	24.0	17.0	0.0	146.0
3R	45070001	45080000	9732	66.0	29.0	3.0	0.0	160.0
3R	45080001	45090000	8461	67.0	17.0	4.0	0.0	159.0
3R	45090001	45100000	9217	81.0	35.0	2.0	0.0	201.0
3R	45100001	45110000	6809	42.0	8.0	3.0	2.0	153.0
3R	45110001	45120000	4563	35.0	4.0	2.0	3.0	110.0
3R	45120001	45130000	2611	39.0	10.0	0.0	2.0	79.0
3R	45130001	45140000	7851	63.0	22.0	4.0	9.0	165.0
3R	45140001	45150000	1473	11.0	5.0	0.0	0.0	25.0
3R	45150001	45160000	7004	22.0	18.0	0.0	8.0	86.0
3R	45160001	45170000	6713	21.0	18.0	0.0	2.0	94.0
3R	45170001	45180000	6905	47.0	36.0	0.0	2.0	119.0
3R	45180001	45190000	9697	97.0	44.0	1.0	7.0	260.0
3R	45190001	45200000	5355	44.0	25.0	5.0	5.0	221.0
3R	45200001	45210000	9429	60.0	24.0	6.0	1.0	222.0
3R	45210001	45220000	9518	57.0	46.0	27.0	2.0	271.0
3R	45220001	45230000	7917	31.0	17.0	13.0	4.0	149.0
3R	45230001	45240000	8290	23.0	10.0	6.0	3.0	154.0
3R	45240001	45250000	4849	12.0	3.0	0.0	1.0	63.0
3R	45250001	45260000	284	nan	0.0	0.0	0.0	0.0
3R	45280001	45290000	7965	50.0	7.0	5.0	4.0	139.0
3R	45290001	45300000	8226	44.0	4.0	3.0	4.0	129.0
3R	45300001	45310000	7236	35.0	8.0	5.0	4.0	121.0
3R	45310001	45320000	9000	38.0	18.0	3.0	7.0	169.0
3R	45320001	45330000	8879	58.0	13.0	0.0	5.0	173.0
3R	45330001	45340000	2333	6.0	0.0	1.0	1.0	21.0
3R	45340001	45350000	7876	45.0	2.0	0.0	3.0	81.0
3R	45350001	45360000	7635	57.0	5.0	4.0	0.0	179.0
3R	45360001	45370000	9394	52.0	2.0	4.0	1.0	123.0
3R	45370001	45380000	7076	31.0	0.0	3.0	1.0	125.0
3R	45380001	45390000	8785	46.0	19.0	5.0	1.0	217.0
3R	45390001	45400000	5614	34.0	3.0	1.0	0.0	133.0
3R	45410001	45420000	6616	72.0	15.0	3.0	0.0	190.0
3R	45420001	45430000	9229	50.0	7.0	2.0	1.0	118.0
3R	45430001	45440000	9257	47.0	8.0	1.0	0.0	139.0
3R	45440001	45450000	8707	58.0	9.0	3.0	1.0	148.0
3R	45450001	45460000	2052	10.0	4.0	2.0	0.0	31.0
3R	45470001	45480000	2483	7.0	0.0	0.0	0.0	51.0
3R	45480001	45490000	8845	51.0	7.0	7.0	1.0	151.0
3R	45490001	45500000	5124	25.0	6.0	2.0	0.0	90.0
3R	45500001	45510000	8530	66.0	14.0	4.0	12.0	205.0
3R	45510001	45520000	3807	11.0	2.0	1.0	0.0	45.0
3R	45520001	45530000	7694	42.0	6.0	5.0	0.0	149.0
3R	45530001	45540000	9047	41.0	8.0	3.0	0.0	161.0
3R	45540001	45550000	9579	37.0	6.0	2.0	4.0	201.0
3R	45550001	45560000	9378	36.0	7.0	1.0	1.0	190.0
3R	45560001	45570000	9606	40.0	17.0	2.0	0.0	176.0
3R	45570001	45580000	9869	59.0	17.0	0.0	1.0	213.0
3R	45580001	45590000	9755	66.0	20.0	3.0	2.0	172.0
3R	45590001	45600000	7528	34.0	7.0	6.0	0.0	114.0
3R	45610001	45620000	8862	33.0	13.0	6.0	0.0	106.0
3R	45620001	45630000	9348	48.0	11.0	7.0	0.0	173.0
3R	45630001	45640000	8341	23.0	9.0	6.0	0.0	96.0
3R	45640001	45650000	7536	23.0	7.0	4.0	0.0	97.0
3R	45650001	45660000	5853	25.0	0.0	5.0	0.0	86.0
3R	45660001	45670000	8918	15.0	4.0	2.0	0.0	69.0
3R	45670001	45680000	9229	9.0	3.0	3.0	0.0	93.0
3R	45680001	45690000	6733	2.0	0.0	2.0	0.0	33.0
3R	45690001	45700000	9526	28.0	7.0	16.0	1.0	114.0
3R	45700001	45710000	9522	20.0	5.0	6.0	0.0	91.0
3R	45710001	45720000	6844	33.0	21.0	15.0	2.0	141.0
3R	45720001	45730000	6559	15.0	6.0	0.0	0.0	68.0
3R	45730001	45740000	2499	0.0	5.0	0.0	1.0	18.0
3R	45740001	45750000	2148	2.0	2.0	1.0	1.0	30.0
3R	45750001	45760000	4165	2.0	0.0	0.0	0.0	34.0
3R	45760001	45770000	5899	22.0	18.0	0.0	2.0	122.0
3R	45770001	45780000	2794	3.0	15.0	1.0	1.0	24.0
3R	45790001	45800000	1309	3.0	1.0	0.0	1.0	19.0
3R	45800001	45810000	8948	18.0	6.0	5.0	1.0	126.0
3R	45810001	45820000	7711	6.0	8.0	2.0	0.0	94.0
3R	45820001	45830000	8949	24.0	7.0	2.0	2.0	125.0
3R	45830001	45840000	7580	11.0	16.0	5.0	0.0	121.0
3R	45840001	45850000	3123	0.0	1.0	0.0	0.0	19.0
3R	45850001	45860000	5894	17.0	2.0	3.0	0.0	143.0
3R	45860001	45870000	4049	12.0	11.0	0.0	0.0	64.0
3R	45870001	45880000	1722	6.0	3.0	0.0	0.0	48.0
3R	45880001	45890000	5676	14.0	3.0	2.0	0.0	81.0
3R	45890001	45900000	9021	59.0	10.0	7.0	2.0	145.0
3R	45900001	45910000	8147	35.0	16.0	2.0	0.0	107.0
3R	45910001	45920000	5064	11.0	1.0	1.0	0.0	81.0
3R	45920001	45930000	4542	10.0	5.0	2.0	0.0	41.0
3R	45930001	45940000	4276	13.0	4.0	2.0	0.0	76.0
3R	45940001	45950000	3798	9.0	3.0	3.0	3.0	111.0
3R	45950001	45960000	4497	10.0	12.0	6.0	2.0	55.0
3R	45960001	45970000	1546	8.0	4.0	0.0	1.0	35.0
3R	45970001	45980000	902	0.0	0.0	1.0	0.0	9.0
3R	46000001	46010000	71	0.0	0.0	0.0	0.0	2.0
3R	46020001	46030000	239	4.0	2.0	0.0	0.0	11.0
3R	46030001	46040000	1530	6.0	2.0	0.0	1.0	13.0
3R	46040001	46050000	8845	19.0	17.0	6.0	4.0	82.0
3R	46050001	46060000	9320	8.0	9.0	1.0	0.0	65.0
3R	46060001	46070000	9304	15.0	14.0	1.0	2.0	113.0
3R	46070001	46080000	7494	3.0	4.0	1.0	1.0	68.0
3R	46080001	46090000	4825	7.0	4.0	0.0	0.0	28.0
3R	46090001	46100000	4144	8.0	4.0	0.0	0.0	34.0
3R	46100001	46110000	9437	48.0	19.0	5.0	7.0	152.0
3R	46110001	46120000	3365	0.0	0.0	0.0	0.0	7.0
3R	46120001	46130000	3030	5.0	3.0	0.0	1.0	22.0
3R	46130001	46140000	6610	41.0	6.0	2.0	4.0	79.0
3R	46140001	46150000	6462	21.0	2.0	1.0	2.0	39.0
3R	46150001	46160000	8603	54.0	38.0	6.0	9.0	170.0
3R	46160001	46170000	7335	42.0	11.0	0.0	2.0	138.0
3R	46170001	46180000	3889	2.0	1.0	0.0	0.0	8.0
3R	46180001	46190000	2743	0.0	0.0	0.0	0.0	2.0
3R	46190001	46200000	6075	17.0	4.0	0.0	1.0	35.0
3R	46200001	46210000	6652	7.0	4.0	0.0	1.0	39.0
3R	46210001	46220000	8570	27.0	6.0	2.0	5.0	133.0
3R	46220001	46230000	8887	19.0	9.0	1.0	5.0	106.0
3R	46230001	46240000	2475	3.0	1.0	0.0	1.0	28.0
3R	46240001	46250000	6750	17.0	9.0	0.0	3.0	119.0
3R	46250001	46260000	7287	22.0	3.0	1.0	0.0	54.0
3R	46260001	46270000	9268	51.0	7.0	1.0	1.0	179.0
3R	46270001	46280000	8748	41.0	5.0	2.0	3.0	131.0
3R	46280001	46290000	45	nan	0.0	0.0	0.0	0.0
3R	46290001	46300000	2524	4.0	1.0	0.0	0.0	33.0
3R	46300001	46310000	7583	24.0	7.0	2.0	3.0	72.0
3R	46310001	46320000	1440	9.0	4.0	0.0	4.0	31.0
3R	46320001	46330000	2382	8.0	4.0	1.0	3.0	39.0
3R	46330001	46340000	811	7.0	1.0	0.0	0.0	21.0
3R	46340001	46350000	4649	19.0	3.0	2.0	0.0	87.0
3R	46350001	46360000	4898	10.0	10.0	2.0	3.0	63.0
3R	46360001	46370000	2824	6.0	5.0	0.0	0.0	59.0
3R	46370001	46380000	6166	16.0	6.0	1.0	1.0	59.0
3R	46380001	46390000	643	2.0	0.0	0.0	1.0	3.0
3R	46390001	46400000	9401	16.0	9.0	0.0	3.0	105.0
3R	46400001	46410000	7075	18.0	3.0	2.0	1.0	71.0
3R	46410001	46420000	6899	11.0	1.0	4.0	2.0	54.0
3R	46420001	46430000	9069	38.0	0.0	3.0	4.0	87.0
3R	46430001	46440000	7333	16.0	3.0	4.0	1.0	71.0
3R	46440001	46450000	8537	25.0	11.0	9.0	6.0	108.0
3R	46450001	46460000	8598	19.0	1.0	0.0	5.0	93.0
3R	46460001	46470000	9527	28.0	13.0	3.0	5.0	79.0
3R	46470001	46480000	9398	28.0	12.0	1.0	5.0	108.0
3R	46480001	46490000	5692	13.0	2.0	4.0	0.0	57.0
3R	46490001	46500000	8714	26.0	10.0	4.0	1.0	144.0
3R	46500001	46510000	6904	18.0	5.0	2.0	0.0	100.0
3R	46510001	46520000	9195	53.0	17.0	3.0	2.0	146.0
3R	46520001	46530000	6450	32.0	6.0	1.0	0.0	97.0
3R	46530001	46540000	4997	13.0	2.0	1.0	0.0	34.0
3R	46540001	46550000	3295	19.0	1.0	0.0	0.0	73.0
3R	46550001	46560000	6039	17.0	13.0	2.0	0.0	62.0
3R	46560001	46570000	1261	0.0	0.0	0.0	0.0	2.0
3R	46570001	46580000	8147	44.0	19.0	8.0	0.0	125.0
3R	46580001	46590000	8899	21.0	14.0	6.0	0.0	121.0
3R	46590001	46600000	779	14.0	2.0	0.0	0.0	10.0
3R	46600001	46610000	64	nan	0.0	0.0	0.0	0.0
3R	46610001	46620000	7730	25.0	14.0	6.0	0.0	132.0
3R	46620001	46630000	5956	4.0	2.0	3.0	0.0	20.0
3R	46630001	46640000	8872	34.0	13.0	6.0	0.0	141.0
3R	46640001	46650000	8148	39.0	15.0	6.0	0.0	155.0
3R	46650001	46660000	8117	24.0	22.0	3.0	0.0	91.0
3R	46660001	46670000	3234	7.0	4.0	2.0	4.0	43.0
3R	46670001	46680000	5382	32.0	17.0	4.0	1.0	155.0
3R	46680001	46690000	7395	33.0	13.0	1.0	2.0	147.0
3R	46690001	46700000	8751	36.0	13.0	5.0	4.0	142.0
3R	46700001	46710000	7473	26.0	19.0	3.0	1.0	99.0
3R	46710001	46720000	5374	28.0	12.0	1.0	0.0	87.0
3R	46720001	46730000	5332	22.0	11.0	4.0	0.0	85.0
3R	46740001	46750000	2846	13.0	5.0	1.0	1.0	41.0
3R	46750001	46760000	159	0.0	0.0	0.0	0.0	2.0
3R	46760001	46770000	4148	30.0	7.0	2.0	1.0	56.0
3R	46770001	46780000	7262	15.0	2.0	2.0	3.0	78.0
3R	46780001	46790000	3393	21.0	5.0	5.0	0.0	30.0
3R	46790001	46800000	1777	9.0	3.0	3.0	0.0	32.0
3R	46810001	46820000	5592	38.0	3.0	1.0	1.0	94.0
3R	46820001	46830000	4952	25.0	6.0	3.0	1.0	95.0
3R	46830001	46840000	7132	45.0	17.0	0.0	2.0	89.0
3R	46840001	46850000	5022	18.0	15.0	0.0	8.0	109.0
3R	46850001	46860000	7496	21.0	1.0	0.0	3.0	81.0
3R	46860001	46870000	5959	4.0	0.0	0.0	1.0	32.0
3R	46870001	46880000	5694	27.0	10.0	1.0	7.0	121.0
3R	46880001	46890000	1906	3.0	1.0	1.0	0.0	22.0
3R	46890001	46900000	387	4.0	2.0	0.0	0.0	11.0
3R	46900001	46910000	1283	8.0	6.0	0.0	0.0	17.0
3R	46910001	46920000	4391	33.0	14.0	4.0	5.0	88.0
3R	46920001	46930000	8509	42.0	24.0	8.0	11.0	194.0
3R	46930001	46940000	6063	61.0	13.0	2.0	7.0	181.0
3R	46940001	46950000	6	nan	0.0	0.0	0.0	0.0
3R	46950001	46960000	1282	6.0	1.0	0.0	0.0	21.0
3R	46960001	46970000	1646	1.0	1.0	0.0	0.0	9.0
3R	46970001	46980000	5516	61.0	23.0	14.0	7.0	161.0
3R	46980001	46990000	7283	55.0	18.0	16.0	9.0	210.0
3R	46990001	47000000	3586	19.0	4.0	10.0	5.0	64.0
3R	47000001	47010000	6370	35.0	12.0	3.0	0.0	119.0
3R	47010001	47020000	7485	65.0	13.0	4.0	6.0	220.0
3R	47020001	47030000	6129	42.0	6.0	8.0	3.0	155.0
3R	47040001	47050000	6733	48.0	27.0	9.0	7.0	202.0
3R	47050001	47060000	7366	59.0	17.0	11.0	14.0	208.0
3R	47060001	47070000	4130	39.0	10.0	4.0	6.0	128.0
3R	47070001	47080000	7064	41.0	12.0	3.0	16.0	157.0
3R	47080001	47090000	9328	28.0	12.0	6.0	14.0	145.0
3R	47090001	47100000	9706	82.0	39.0	11.0	28.0	253.0
3R	47100001	47110000	5056	20.0	14.0	6.0	5.0	78.0
3R	47110001	47120000	7225	37.0	10.0	0.0	6.0	104.0
3R	47120001	47130000	7650	41.0	9.0	7.0	11.0	133.0
3R	47130001	47140000	9351	54.0	14.0	2.0	8.0	143.0
3R	47140001	47150000	4741	23.0	11.0	4.0	6.0	138.0
3R	47150001	47160000	9641	69.0	35.0	7.0	4.0	237.0
3R	47160001	47170000	9706	63.0	31.0	2.0	13.0	158.0
3R	47170001	47180000	7635	34.0	18.0	3.0	14.0	98.0
3R	47180001	47190000	8958	21.0	20.0	2.0	3.0	80.0
3R	47190001	47200000	7769	33.0	32.0	2.0	8.0	117.0
3R	47200001	47210000	1961	10.0	6.0	0.0	3.0	32.0
3R	47210001	47220000	3938	20.0	19.0	6.0	0.0	75.0
3R	47220001	47230000	8559	38.0	30.0	8.0	3.0	159.0
3R	47230001	47240000	7027	18.0	4.0	1.0	1.0	96.0
3R	47240001	47250000	7019	2.0	2.0	2.0	0.0	34.0
3R	47250001	47260000	7992	48.0	9.0	7.0	7.0	204.0
3R	47260001	47270000	9400	43.0	8.0	4.0	4.0	131.0
3R	47270001	47280000	3249	8.0	0.0	0.0	1.0	32.0
3R	47280001	47290000	8171	4.0	1.0	0.0	0.0	26.0
3R	47290001	47300000	4904	16.0	5.0	0.0	1.0	41.0
3R	47300001	47310000	9395	32.0	3.0	2.0	3.0	47.0
3R	47310001	47320000	9881	59.0	11.0	8.0	9.0	169.0
3R	47320001	47330000	8264	55.0	13.0	5.0	5.0	165.0
3R	47330001	47340000	7997	10.0	2.0	1.0	2.0	108.0
3R	47340001	47350000	1847	1.0	1.0	0.0	0.0	13.0
3R	47350001	47360000	9078	71.0	16.0	3.0	5.0	224.0
3R	47360001	47370000	4241	17.0	6.0	1.0	2.0	89.0
3R	47370001	47380000	8176	39.0	25.0	2.0	7.0	145.0
3R	47380001	47390000	7757	22.0	27.0	5.0	0.0	119.0
3R	47390001	47400000	7053	31.0	25.0	3.0	1.0	138.0
3R	47400001	47410000	7964	31.0	25.0	3.0	6.0	129.0
3R	47410001	47420000	2744	18.0	3.0	1.0	2.0	48.0
3R	47420001	47430000	2323	19.0	5.0	2.0	1.0	63.0
3R	47430001	47440000	7706	30.0	12.0	3.0	4.0	146.0
3R	47440001	47450000	9063	25.0	18.0	0.0	4.0	141.0
3R	47450001	47460000	5124	53.0	16.0	0.0	0.0	162.0
3R	47460001	47470000	7354	46.0	23.0	3.0	4.0	172.0
3R	47470001	47480000	7533	30.0	18.0	8.0	0.0	179.0
3R	47480001	47490000	4129	20.0	5.0	7.0	1.0	85.0
3R	47490001	47500000	1973	14.0	14.0	12.0	2.0	64.0
3R	47500001	47510000	9499	57.0	32.0	7.0	8.0	240.0
3R	47510001	47520000	3488	17.0	12.0	1.0	5.0	95.0
3R	47520001	47530000	8527	40.0	18.0	11.0	1.0	151.0
3R	47530001	47540000	3379	11.0	8.0	2.0	0.0	61.0
3R	47540001	47550000	4304	24.0	7.0	4.0	3.0	67.0
3R	47550001	47560000	8632	80.0	27.0	10.0	8.0	168.0
3R	47560001	47570000	3305	21.0	2.0	0.0	0.0	44.0
3R	47570001	47580000	6184	62.0	19.0	2.0	1.0	170.0
3R	47580001	47590000	7038	52.0	21.0	1.0	11.0	143.0
3R	47590001	47600000	7280	24.0	13.0	3.0	3.0	56.0
3R	47600001	47610000	9532	40.0	19.0	10.0	1.0	179.0
3R	47610001	47620000	3736	4.0	9.0	0.0	0.0	29.0
3R	47640001	47650000	2225	8.0	2.0	0.0	2.0	51.0
3R	47650001	47660000	7020	13.0	7.0	2.0	0.0	75.0
3R	47660001	47670000	756	3.0	0.0	0.0	0.0	12.0
3R	47700001	47710000	4779	0.0	1.0	0.0	0.0	31.0
3R	47710001	47720000	9086	15.0	19.0	2.0	3.0	95.0
3R	47720001	47730000	4998	33.0	10.0	3.0	0.0	137.0
3R	47730001	47740000	7036	15.0	13.0	9.0	0.0	135.0
3R	47740001	47750000	8066	56.0	27.0	6.0	1.0	179.0
3R	47750001	47760000	2467	28.0	10.0	3.0	0.0	80.0
3R	47760001	47770000	5100	43.0	18.0	12.0	1.0	140.0
3R	47770001	47780000	8425	33.0	21.0	9.0	1.0	144.0
3R	47780001	47790000	8686	41.0	15.0	8.0	0.0	157.0
3R	47790001	47800000	9640	44.0	27.0	6.0	4.0	212.0
3R	47800001	47810000	9758	55.0	41.0	7.0	0.0	228.0
3R	47810001	47820000	9739	35.0	36.0	6.0	4.0	218.0
3R	47820001	47830000	9664	45.0	27.0	7.0	2.0	145.0
3R	47830001	47840000	9656	23.0	30.0	10.0	0.0	230.0
3R	47840001	47850000	9456	27.0	24.0	8.0	0.0	144.0
3R	47850001	47860000	9813	25.0	12.0	6.0	0.0	191.0
3R	47860001	47870000	7178	8.0	18.0	2.0	0.0	50.0
3R	47870001	47880000	2099	3.0	1.0	0.0	0.0	7.0
3R	47880001	47890000	9900	29.0	23.0	7.0	0.0	81.0
3R	47890001	47900000	2157	7.0	3.0	3.0	0.0	19.0
3R	47910001	47920000	2117	9.0	3.0	0.0	0.0	30.0
3R	47920001	47930000	1541	4.0	2.0	0.0	0.0	39.0
3R	47930001	47940000	6991	32.0	17.0	1.0	0.0	97.0
3R	47940001	47950000	7828	15.0	10.0	0.0	0.0	92.0
3R	47950001	47960000	3919	7.0	6.0	2.0	0.0	44.0
3R	47960001	47970000	1513	5.0	4.0	2.0	0.0	36.0
3R	47970001	47980000	9055	15.0	20.0	12.0	1.0	148.0
3R	47980001	47990000	9284	15.0	17.0	13.0	0.0	193.0
3R	47990001	48000000	2153	6.0	10.0	4.0	0.0	49.0
3R	48000001	48010000	8703	28.0	28.0	11.0	4.0	163.0
3R	48010001	48020000	7259	21.0	19.0	8.0	1.0	127.0
3R	48020001	48030000	5373	6.0	6.0	2.0	0.0	60.0
3R	48030001	48040000	2667	16.0	6.0	3.0	3.0	55.0
3R	48040001	48050000	7319	35.0	10.0	9.0	2.0	131.0
3R	48050001	48060000	5737	21.0	27.0	4.0	6.0	87.0
3R	48060001	48070000	9899	68.0	58.0	7.0	8.0	186.0
3R	48070001	48080000	3186	15.0	8.0	2.0	1.0	28.0
3R	48080001	48090000	7530	50.0	16.0	14.0	5.0	131.0
3R	48090001	48100000	2203	8.0	6.0	2.0	1.0	43.0
3R	48100001	48110000	9618	17.0	20.0	11.0	10.0	137.0
3R	48110001	48120000	3572	11.0	11.0	3.0	1.0	43.0
3R	48120001	48130000	184	4.0	1.0	0.0	0.0	9.0
3R	48130001	48140000	5101	9.0	10.0	5.0	5.0	54.0
3R	48140001	48150000	4170	7.0	7.0	1.0	14.0	88.0
3R	48150001	48160000	3301	10.0	11.0	2.0	5.0	56.0
3R	48160001	48170000	8373	21.0	14.0	3.0	8.0	94.0
3R	48170001	48180000	9632	20.0	16.0	2.0	4.0	86.0
3R	48180001	48190000	9305	18.0	13.0	13.0	14.0	87.0
3R	48190001	48200000	7099	15.0	13.0	3.0	5.0	70.0
3R	48200001	48210000	487	nan	0.0	0.0	0.0	0.0
3R	48210001	48220000	308	nan	0.0	0.0	0.0	0.0
3R	48230001	48240000	2990	8.0	12.0	2.0	4.0	27.0
3R	48250001	48260000	3343	2.0	3.0	3.0	4.0	46.0
3R	48260001	48270000	8411	7.0	5.0	0.0	10.0	67.0
3R	48270001	48280000	8412	26.0	16.0	4.0	6.0	127.0
3R	48280001	48290000	7911	16.0	30.0	3.0	7.0	114.0
3R	48290001	48300000	9171	19.0	14.0	6.0	4.0	101.0
3R	48300001	48310000	5967	20.0	15.0	10.0	3.0	122.0
3R	48310001	48320000	7801	16.0	26.0	8.0	5.0	103.0
3R	48320001	48330000	4729	2.0	1.0	0.0	1.0	19.0
3R	48330001	48340000	6332	13.0	9.0	7.0	6.0	153.0
3R	48340001	48350000	7512	23.0	28.0	1.0	9.0	218.0
3R	48350001	48360000	2570	1.0	2.0	0.0	1.0	27.0
3R	48360001	48370000	5779	8.0	3.0	3.0	4.0	42.0
3R	48370001	48380000	4307	14.0	7.0	5.0	4.0	60.0
3R	48380001	48390000	8753	21.0	7.0	3.0	4.0	91.0
3R	48390001	48400000	9243	32.0	24.0	7.0	12.0	126.0
3R	48400001	48410000	7984	9.0	14.0	1.0	2.0	66.0
3R	48410001	48420000	9531	20.0	4.0	2.0	0.0	81.0
3R	48420001	48430000	9376	27.0	18.0	2.0	9.0	113.0
3R	48430001	48440000	9412	30.0	10.0	1.0	3.0	106.0
3R	48440001	48450000	6193	23.0	17.0	4.0	5.0	116.0
3R	48450001	48460000	6793	36.0	21.0	5.0	15.0	127.0
3R	48460001	48470000	2382	9.0	12.0	1.0	6.0	37.0
3R	48470001	48480000	3592	17.0	10.0	5.0	2.0	65.0
3R	48480001	48490000	5779	15.0	10.0	6.0	2.0	54.0
3R	48490001	48500000	6466	35.0	16.0	20.0	4.0	175.0
3R	48500001	48510000	5274	37.0	4.0	6.0	5.0	134.0
3R	48510001	48520000	8820	20.0	3.0	4.0	2.0	74.0
3R	48520001	48530000	9623	42.0	6.0	9.0	14.0	100.0
3R	48530001	48540000	4055	10.0	4.0	5.0	0.0	29.0
3R	48550001	48560000	61	0.0	0.0	0.0	0.0	1.0
3R	48560001	48570000	7141	46.0	13.0	4.0	0.0	111.0
3R	48570001	48580000	7830	31.0	8.0	1.0	0.0	106.0
3R	48590001	48600000	3354	12.0	5.0	1.0	1.0	52.0
3R	48610001	48620000	5257	29.0	5.0	3.0	7.0	105.0
3R	48620001	48630000	9638	33.0	15.0	9.0	1.0	119.0
3R	48630001	48640000	1864	9.0	2.0	3.0	1.0	42.0
3R	48650001	48660000	6561	11.0	5.0	7.0	2.0	77.0
3R	48660001	48670000	6228	3.0	7.0	0.0	0.0	30.0
3R	48670001	48680000	9293	26.0	11.0	12.0	1.0	169.0
3R	48680001	48690000	9718	24.0	4.0	9.0	0.0	143.0
3R	48690001	48700000	7575	24.0	10.0	7.0	0.0	61.0
3R	48700001	48710000	5208	11.0	1.0	0.0	4.0	47.0
3R	48710001	48720000	6877	30.0	23.0	6.0	2.0	123.0
3R	48720001	48730000	3408	5.0	4.0	1.0	3.0	42.0
3R	48730001	48740000	215	nan	0.0	0.0	0.0	0.0
3R	48740001	48750000	1459	0.0	1.0	0.0	0.0	14.0
3R	48750001	48760000	450	nan	0.0	0.0	0.0	0.0
3R	48800001	48810000	1375	0.0	0.0	0.0	0.0	11.0
3R	48810001	48820000	2244	10.0	6.0	2.0	1.0	55.0
3R	48820001	48830000	9349	17.0	18.0	7.0	6.0	137.0
3R	48830001	48840000	7548	19.0	12.0	5.0	5.0	127.0
3R	48840001	48850000	8335	15.0	1.0	2.0	0.0	51.0
3R	48850001	48860000	9500	16.0	3.0	0.0	1.0	76.0
3R	48860001	48870000	9230	14.0	4.0	1.0	1.0	110.0
3R	48870001	48880000	9034	27.0	17.0	2.0	1.0	74.0
