chrom	start	end	count	fst	dxy	xpehh_mean	st_xpehh_w_median	st_xpehh_w_std	xpehh_max	xpehh_min	delta_SAF
3R	43594639	43614639	148	0.03888815	0.00142411	0.21273274	0.21273274	0.21273274	0.21273274	0.21273274	0.07615802
3R	43614639	43634639	311	0.03016851	0.00289876	0.61449473	0.61449473	0.61449473	0.61449473	0.61449473	0.02219892
3R	43634639	43654639	206	0.05009513	0.00190147	0.05245183	0.05245183	0.05245183	0.05245183	0.05245183	0.02586463
3R	43654639	43674639	250	0.02542529	0.00246078	0.15140809	0.15140809	0.15140809	0.15140809	0.15140809	-0.06553281
3R	43674639	43694639	260	0.01010266	0.00279134	0.52640662	0.52640662	0.52640662	0.52640662	0.52640662	-0.07725377
3R	43694639	43714639	361	0.07778093	0.00411964	0.52788723	0.52788723	0.52788723	0.52788723	0.52788723	0.2612432
3R	43714639	43734639	156	0.02889028	0.00144079	0.74975221	0.74975221	0.74975221	0.74975221	0.74975221	0.00366495
3R	43734639	43754639	136	0.03255362	0.00114639	0.05128737	0.05128737	0.05128737	0.05128737	0.05128737	-0.12480712
3R	43754639	43774639	439	0.04890749	0.00438627	-0.24657808	-0.24657808	-0.24657808	-0.24657808	-0.24657808	-0.085767
3R	43774639	43794639	328	0.04768587	0.00335472	0.13803674	0.13803674	0.13803674	0.13803674	0.13803674	0.02164779
3R	43794639	43814639	365	0.05613432	0.00361404	0.0597773	0.0597773	0.0597773	0.0597773	0.0597773	-0.08167698
3R	43814639	43834639	255	0.05503088	0.00205646	0.44015057	0.44015057	0.44015057	0.44015057	0.44015057	0.02679364
3R	43834639	43854639	231	0.05828529	0.00202373	1.02289747	1.02289747	1.02289747	1.02289747	1.02289747	0.03906864
3R	43854639	43874639	250	0.05297005	0.00186323	1.1612409	1.1612409	1.1612409	1.1612409	1.1612409	-0.13056204
3R	43874639	43894639	143	0.04472049	0.00131329	0.65671151	0.65671151	0.65671151	0.65671151	0.65671151	0.02165027
3R	43894639	43914639	213	0.08731879	0.00213747	-0.71792073	-0.71792073	-0.71792073	-0.71792073	-0.71792073	0.13134748
3R	43914639	43934639	101	0.04103539	0.00106159	-0.67437562	-0.67437562	-0.67437562	-0.67437562	-0.67437562	-0.19984574
3R	43934639	43954639	150	0.14920651	0.00137532	0.2436363	0.2436363	0.2436363	0.2436363	0.2436363	0.35265571
3R	43954639	43974639	77	0.12683626	0.0007852	0.54243667	0.54243667	0.54243667	0.54243667	0.54243667	0.22887583
3R	43974639	43994639	216	0.09322306	0.00216165	0.79758033	0.79758033	0.79758033	0.79758033	0.79758033	0.19669419
3R	43994639	44014639	277	0.07465555	0.00230313	0.76122097	0.76122097	0.76122097	0.76122097	0.76122097	-0.0081951
3R	44014639	44034639	339	0.08520672	0.00329304	1.18935134	1.18935134	1.18935134	1.18935134	1.18935134	0.09569695
3R	44034639	44054639	359	0.05073151	0.00319476	0.90601298	0.90601298	0.90601298	0.90601298	0.90601298	0.02905354
3R	44054639	44074639	407	0.06735969	0.00398742	0.64954077	0.64954077	0.64954077	0.64954077	0.64954077	0.02944961
3R	44074639	44094639	370	0.04667862	0.00381305	0.5864488	0.5864488	0.5864488	0.5864488	0.5864488	-0.02119627
3R	44094639	44114639	413	0.06403976	0.00370481	-0.60501737	-0.60501737	-0.60501737	-0.60501737	-0.60501737	-0.0872923
3R	44114639	44134639	344	0.04768061	0.00279873	-0.2451633	-0.2451633	-0.2451633	-0.2451633	-0.2451633	0.03787357
3R	44134639	44154639	361	0.08156103	0.00281478	-1.15949032	-1.15949032	-1.15949032	-1.15949032	-1.15949032	0.03366452
3R	44154639	44174639	396	0.0573437	0.00296337	-1.46875559	-1.46875559	-1.46875559	-1.46875559	-1.46875559	-0.05238728
3R	44174639	44194639	371	0.04347409	0.0026519	-1.13502853	-1.13502853	-1.13502853	-1.13502853	-1.13502853	-0.1086841
3R	44194639	44214639	381	0.02495591	0.00284787	-1.45570002	-1.45570002	-1.45570002	-1.45570002	-1.45570002	-0.05911298
3R	44214639	44234639	345	0.03935285	0.00302473	-1.77991513	-1.77991513	-1.77991513	-1.77991513	-1.77991513	-0.10753327
3R	44234639	44254639	475	0.05154988	0.00390109	-2.05746016	-2.05746016	-2.05746016	-2.05746016	-2.05746016	-0.0863429
3R	44254639	44274639	425	0.04501693	0.00360837	-1.48628186	-1.48628186	-1.48628186	-1.48628186	-1.48628186	-0.01700466
3R	44274639	44294639	448	0.05100858	0.00414077	-1.23428149	-1.23428149	-1.23428149	-1.23428149	-1.23428149	-0.02925505
3R	44294639	44314639	568	0.05334642	0.00487398	-1.2725314	-1.2725314	-1.2725314	-1.2725314	-1.2725314	-0.04819062
3R	44314639	44334639	342	0.04066016	0.00324292	-1.72161951	-1.72161951	-1.72161951	-1.72161951	-1.72161951	0.02916022
3R	44334639	44354639	358	0.05050834	0.00351256	-1.99517394	-1.99517394	-1.99517394	-1.99517394	-1.99517394	0.05000109
3R	44354639	44374639	322	0.05227326	0.00339749	-1.90124748	-1.90124748	-1.90124748	-1.90124748	-1.90124748	0.01608113
3R	44374639	44394639	377	0.05182209	0.00402976	-0.50445199	-0.50445199	-0.50445199	-0.50445199	-0.50445199	-0.03113694
3R	44394639	44414639	359	0.06375524	0.00360232	0.07341619	0.07341619	0.07341619	0.07341619	0.07341619	0.28615272
3R	44414639	44434639	295	0.08304313	0.00345686	-0.92410805	-0.92410805	-0.92410805	-0.92410805	-0.92410805	0.04024405
3R	44434639	44454639	249	0.06611666	0.00283955	-1.35247827	-1.35247827	-1.35247827	-1.35247827	-1.35247827	0.02588723
3R	44454639	44474639	469	0.05551274	0.00375887	-1.6932096	-1.6932096	-1.6932096	-1.6932096	-1.6932096	-0.16210965
3R	44474639	44494639	381	0.07296886	0.00332952	-1.47615557	-1.47615557	-1.47615557	-1.47615557	-1.47615557	-0.01994168
3R	44494639	44514639	406	0.05992354	0.00355767	-1.06625577	-1.06625577	-1.06625577	-1.06625577	-1.06625577	-0.04829493
3R	44514639	44534639	203	0.07263766	0.00159519	-0.47143166	-0.47143166	-0.47143166	-0.47143166	-0.47143166	0.0926751
3R	44534639	44554639	521	0.04805949	0.00429873	-0.21972111	-0.21972111	-0.21972111	-0.21972111	-0.21972111	0.13293624
3R	44554639	44574639	322	0.03700812	0.00275463	-1.48111877	-1.48111877	-1.48111877	-1.48111877	-1.48111877	-0.13790438
3R	44574639	44594639	121	0.04731339	0.00129232	-0.92689418	-0.92689418	-0.92689418	-0.92689418	-0.92689418	0.03638855
3R	44594639	44614639	258	0.03370823	0.00228762	-0.56292237	-0.56292237	-0.56292237	-0.56292237	-0.56292237	0.01128127
3R	44614639	44634639	30	0.03069299	0.00033342	-0.98945429	-0.98945429	-0.98945429	-0.98945429	-0.98945429	-0.04860899
3R	44634639	44654639	193	0.03190546	0.00223364	-1.72480496	-1.72480496	-1.72480496	-1.72480496	-1.72480496	0.1399357
3R	44654639	44674639	216	0.05661422	0.00220216	-1.35469372	-1.35469372	-1.35469372	-1.35469372	-1.35469372	0.1314911
3R	44674639	44694639	119	0.0357467	0.00131204	-0.58774838	-0.58774838	-0.58774838	-0.58774838	-0.58774838	0.07001073
3R	44694639	44714639	76	0.04144052	0.00076399	-0.61473211	-0.61473211	-0.61473211	-0.61473211	-0.61473211	0.04076883
3R	44714639	44734639	112	0.04769299	0.00118791	-0.90700484	-0.90700484	-0.90700484	-0.90700484	-0.90700484	-0.20235375
3R	44734639	44754639	281	0.07010831	0.00308824	-2.23774966	-2.23774966	-2.23774966	-2.23774966	-2.23774966	0.14247812
3R	44754639	44774639	146	0.07653851	0.00170284	-1.54809577	-1.54809577	-1.54809577	-1.54809577	-1.54809577	0.17595962
3R	44774639	44794639	166	0.02650859	0.00168187	-1.42748342	-1.42748342	-1.42748342	-1.42748342	-1.42748342	-0.08275551
3R	44794639	44814639	73	0.04927698	0.00070856	-0.80211343	-0.80211343	-0.80211343	-0.80211343	-0.80211343	0.12355895
3R	44814639	44834639	73	0.01276386	0.00068071	-0.04742061	-0.04742061	-0.04742061	-0.04742061	-0.04742061	-0.11740471
3R	44834639	44854639	110	0.04452067	0.00098452	-0.40049832	-0.40049832	-0.40049832	-0.40049832	-0.40049832	0.04359742
3R	44854639	44874639	204	0.04700347	0.00182846	-0.48895221	-0.48895221	-0.48895221	-0.48895221	-0.48895221	-0.07892345
3R	44874639	44894639	266	0.0406527	0.00208263	-1.01182403	-1.01182403	-1.01182403	-1.01182403	-1.01182403	0.00764979
3R	44894639	44914639	318	0.02466136	0.00273268	-0.67047875	-0.67047875	-0.67047875	-0.67047875	-0.67047875	-0.06955053
3R	44914639	44934639	458	0.0253821	0.00421401	-0.50413038	-0.50413038	-0.50413038	-0.50413038	-0.50413038	-0.16951154
3R	44934639	44954639	233	0.02554111	0.00191362	-0.02409289	-0.02409289	-0.02409289	-0.02409289	-0.02409289	0.05533041
3R	44954639	44974639	224	0.03806601	0.0019344	-0.49057684	-0.49057684	-0.49057684	-0.49057684	-0.49057684	0.10166863
3R	44974639	44994639	118	0.03760605	0.00131341	-1.06919655	-1.06919655	-1.06919655	-1.06919655	-1.06919655	-0.0849066
3R	44994639	45014639	339	0.03339428	0.00291263	-1.03650744	-1.03650744	-1.03650744	-1.03650744	-1.03650744	-0.02235678
3R	45014639	45034639	482	0.05425704	0.00409276	-0.73034338	-0.73034338	-0.73034338	-0.73034338	-0.73034338	-0.12094865
3R	45034639	45054639	270	0.03887674	0.00207755	-0.56247117	-0.56247117	-0.56247117	-0.56247117	-0.56247117	-0.04893098
3R	45054639	45074639	272	0.06811164	0.00184483	-0.48425308	-0.48425308	-0.48425308	-0.48425308	-0.48425308	-0.1551713
3R	45074639	45094639	343	0.08620932	0.00244128	-0.64548291	-0.64548291	-0.64548291	-0.64548291	-0.64548291	-0.05556229
3R	45094639	45114639	224	0.02979445	0.00192002	-0.70251549	-0.70251549	-0.70251549	-0.70251549	-0.70251549	-0.06944019
3R	45114639	45134639	265	0.03003711	0.00221247	-0.63977567	-0.63977567	-0.63977567	-0.63977567	-0.63977567	-0.01902838
3R	45134639	45154639	106	0.05456028	0.00094507	-0.49693205	-0.49693205	-0.49693205	-0.49693205	-0.49693205	0.15681495
3R	45154639	45174639	205	0.04369003	0.00167941	-0.77902448	-0.77902448	-0.77902448	-0.77902448	-0.77902448	-0.09057194
3R	45174639	45194639	404	0.06195713	0.00335897	-0.86224833	-0.86224833	-0.86224833	-0.86224833	-0.86224833	-0.03802155
3R	45194639	45214639	481	0.03024873	0.00478257	-0.46105079	-0.46105079	-0.46105079	-0.46105079	-0.46105079	-0.11368255
3R	45214639	45234639	327	0.05435882	0.00305719	0.03251866	0.03251866	0.03251866	0.03251866	0.03251866	-0.0289971
3R	45234639	45254639	166	0.05289031	0.00175265	-1.623448	-1.623448	-1.623448	-1.623448	-1.623448	0.05585563
3R	45254639	45274639	0	nan	0.0	nan	nan	nan	nan	nan	nan
3R	45274639	45294639	192	0.06838864	0.0021547	-0.24759295	-0.24759295	-0.24759295	-0.24759295	-0.24759295	0.21579562
3R	45294639	45314639	231	0.0310087	0.00234984	-0.50008602	-0.50008602	-0.50008602	-0.50008602	-0.50008602	-0.02152414
3R	45314639	45334639	270	0.06693504	0.00245089	-0.59509868	-0.59509868	-0.59509868	-0.59509868	-0.59509868	0.04111906
3R	45334639	45354639	153	0.08909939	0.00136567	0.26062827	0.26062827	0.26062827	0.26062827	0.26062827	-0.08900934
3R	45354639	45374639	224	0.09629732	0.00235602	0.78314412	0.78314412	0.78314412	0.78314412	0.78314412	0.40607913
3R	45374639	45394639	309	0.07495722	0.00319589	0.39000272	0.39000272	0.39000272	0.39000272	0.39000272	0.00785816
3R	45394639	45414639	116	0.02557888	0.00076106	-0.88833463	-0.88833463	-0.88833463	-0.88833463	-0.88833463	-0.17991454
3R	45414639	45434639	267	0.04615444	0.00223762	0.12940746	0.12940746	0.12940746	0.12940746	0.12940746	-0.00461928
3R	45434639	45454639	264	0.03427409	0.0023232	0.82459176	0.82459176	0.82459176	0.82459176	0.82459176	-0.11220945
3R	45454639	45474639	0	nan	0.0	nan	nan	nan	nan	nan	nan
3R	45474639	45494639	139	0.05119405	0.00143801	-0.09458855	-0.09458855	-0.09458855	-0.09458855	-0.09458855	0.0510668
3R	45494639	45514639	297	0.03934918	0.0027865	0.60850593	0.60850593	0.60850593	0.60850593	0.60850593	0.00293878
3R	45514639	45534639	166	0.04525342	0.0017287	0.8215075	0.8215075	0.8215075	0.8215075	0.8215075	0.01081574
3R	45534639	45554639	292	0.02816813	0.00285263	0.92844616	0.92844616	0.92844616	0.92844616	0.92844616	-0.05885093
3R	45554639	45574639	347	0.04301252	0.00304372	0.00062844	0.00062844	0.00062844	0.00062844	0.00062844	-0.04348961
3R	45574639	45594639	274	0.04868012	0.00247296	-0.17234723	-0.17234723	-0.17234723	-0.17234723	-0.17234723	0.1118591
3R	45594639	45614639	87	0.04978338	0.00081808	-0.45447906	-0.45447906	-0.45447906	-0.45447906	-0.45447906	-0.13378105
3R	45614639	45634639	276	0.10510368	0.00285228	1.00767308	1.00767308	1.00767308	1.00767308	1.00767308	-0.39379692
3R	45634639	45654639	146	0.07348838	0.00179913	1.29431953	1.29431953	1.29431953	1.29431953	1.29431953	0.25336969
3R	45654639	45674639	151	0.06040024	0.00164804	1.26101105	1.26101105	1.26101105	1.26101105	1.26101105	0.17303357
3R	45674639	45694639	109	0.07687958	0.00125896	0.75734053	0.75734053	0.75734053	0.75734053	0.75734053	0.0351647
3R	45694639	45714639	152	0.07965745	0.00135536	0.66907829	0.66907829	0.66907829	0.66907829	0.66907829	0.04477253
3R	45714639	45734639	179	0.09592901	0.00215556	1.24948204	1.24948204	1.24948204	1.24948204	1.24948204	0.30547096
3R	45734639	45754639	40	0.08099188	0.00073012	0.94047017	0.94047017	0.94047017	0.94047017	0.94047017	0.28682473
3R	45754639	45774639	126	0.12924487	0.00157371	0.80514767	0.80514767	0.80514767	0.80514767	0.80514767	0.37950053
3R	45774639	45794639	19	0.07650844	0.00012179	0.06866748	0.06866748	0.06866748	0.06866748	0.06866748	-0.26503752
3R	45794639	45814639	185	0.18392746	0.00265635	0.58968266	0.58968266	0.58968266	0.58968266	0.58968266	0.73234008
3R	45814639	45834639	150	0.07864023	0.00157926	0.67699428	0.67699428	0.67699428	0.67699428	0.67699428	-0.24218974
3R	45834639	45854639	84	0.12101975	0.00087671	0.76098192	0.76098192	0.76098192	0.76098192	0.76098192	0.64157789
3R	45854639	45874639	119	0.12402835	0.00145461	1.33714681	1.33714681	1.33714681	1.33714681	1.33714681	0.52953733
3R	45874639	45894639	182	0.14439323	0.00182018	0.33142001	0.33142001	0.33142001	0.33142001	0.33142001	0.44002415
3R	45894639	45914639	129	0.15545463	0.00090589	0.03829137	0.03829137	0.03829137	0.03829137	0.03829137	0.11652727
3R	45914639	45934639	95	0.20083171	0.00124709	0.14671453	0.14671453	0.14671453	0.14671453	0.14671453	0.99967381
3R	45934639	45954639	145	0.15932352	0.00154246	0.38609311	0.38609311	0.38609311	0.38609311	0.38609311	0.72873186
3R	45954639	45974639	85	0.09851364	0.00084679	0.11771131	0.11771131	0.11771131	0.11771131	0.11771131	-0.06684881
3R	45974639	45994639	0	nan	0.0	nan	nan	nan	nan	nan	nan
3R	45994639	46014639	2	0.11816716	3.273e-05	-0.5336664	-0.5336664	-0.5336664	-0.5336664	-0.5336664	-2.19596436
3R	46014639	46034639	9	0.11697444	8.421e-05	-0.17807204	-0.17807204	-0.17807204	-0.17807204	-0.17807204	-0.04506709
3R	46034639	46054639	108	0.08036426	0.00095308	0.54849804	0.54849804	0.54849804	0.54849804	0.54849804	-0.25623926
3R	46054639	46074639	168	0.0904661	0.0022027	0.79897166	0.79897166	0.79897166	0.79897166	0.79897166	0.28382332
3R	46074639	46094639	48	0.03990006	0.00048814	0.39061081	0.39061081	0.39061081	0.39061081	0.39061081	0.13685761
3R	46094639	46114639	168	0.06934141	0.00160808	0.02350573	0.02350573	0.02350573	0.02350573	0.02350573	-0.09238821
3R	46114639	46134639	52	0.03839936	0.00057372	-0.20959057	-0.20959057	-0.20959057	-0.20959057	-0.20959057	0.06775347
3R	46134639	46154639	133	0.06368919	0.00103471	-0.4121727	-0.4121727	-0.4121727	-0.4121727	-0.4121727	-0.0253603
3R	46154639	46174639	217	0.08934269	0.00161578	-0.86550513	-0.86550513	-0.86550513	-0.86550513	-0.86550513	0.0370331
3R	46174639	46194639	25	0.06726171	0.00020776	-0.28274037	-0.28274037	-0.28274037	-0.28274037	-0.28274037	-0.26943015
3R	46194639	46214639	65	0.07201287	0.00075043	-0.54282413	-0.54282413	-0.54282413	-0.54282413	-0.54282413	-0.09921105
3R	46214639	46234639	200	0.03176322	0.00203345	-0.22120635	-0.22120635	-0.22120635	-0.22120635	-0.22120635	-0.08193501
3R	46234639	46254639	142	0.02591005	0.00156109	0.46095823	0.46095823	0.46095823	0.46095823	0.46095823	0.09093993
3R	46254639	46274639	184	0.07225492	0.00149203	0.75988338	0.75988338	0.75988338	0.75988338	0.75988338	0.12504545
3R	46274639	46294639	80	0.1025219	0.00105823	0.26379624	0.26379624	0.26379624	0.26379624	0.26379624	0.56973373
3R	46294639	46314639	99	0.04248398	0.00108491	0.26092167	0.26092167	0.26092167	0.26092167	0.26092167	0.2157453
3R	46314639	46334639	86	0.00084365	0.00079582	0.13589099	0.13589099	0.13589099	0.13589099	0.13589099	-0.10339981
3R	46334639	46354639	107	0.03439606	0.00093804	0.73418752	0.73418752	0.73418752	0.73418752	0.73418752	-0.04690274
3R	46354639	46374639	89	0.06928291	0.00114654	0.81117606	0.81117606	0.81117606	0.81117606	0.81117606	0.01328919
3R	46374639	46394639	54	0.00974696	0.00060247	0.75655825	0.75655825	0.75655825	0.75655825	0.75655825	0.06548302
3R	46394639	46414639	119	0.01458946	0.00132325	0.82251622	0.82251622	0.82251622	0.82251622	0.82251622	-0.19201927
3R	46414639	46434639	127	0.09269785	0.0011374	0.66650631	0.66650631	0.66650631	0.66650631	0.66650631	0.26817653
3R	46434639	46454639	164	0.05932085	0.00178362	0.31707602	0.31707602	0.31707602	0.31707602	0.31707602	-0.09002797
3R	46454639	46474639	134	0.06626712	0.00112615	0.10793338	0.10793338	0.10793338	0.10793338	0.10793338	0.0386745
3R	46474639	46494639	180	0.03613612	0.00183924	0.82437323	0.82437323	0.82437323	0.82437323	0.82437323	0.00500245
3R	46494639	46514639	201	0.05783756	0.00183924	0.55437912	0.55437912	0.55437912	0.55437912	0.55437912	0.1656205
3R	46514639	46534639	185	0.01491186	0.00162234	0.58540357	0.58540357	0.58540357	0.58540357	0.58540357	-0.05792931
3R	46534639	46554639	107	0.0422301	0.0010055	0.15076725	0.15076725	0.15076725	0.15076725	0.15076725	0.02161807
3R	46554639	46574639	123	0.04508436	0.00127915	0.49293148	0.49293148	0.49293148	0.49293148	0.49293148	-0.01498845
3R	46574639	46594639	132	0.04470926	0.00162539	0.77596882	0.77596882	0.77596882	0.77596882	0.77596882	-0.05348275
3R	46594639	46614639	32	0.14961198	0.00033498	0.68527291	0.68527291	0.68527291	0.68527291	0.68527291	0.51811461
3R	46614639	46634639	125	0.13252399	0.0012572	1.39541477	1.39541477	1.39541477	1.39541477	1.39541477	0.61014516
3R	46634639	46654639	283	0.07339737	0.00227817	1.36625088	1.36625088	1.36625088	1.36625088	1.36625088	0.08939528
3R	46654639	46674639	84	0.08803021	0.00083922	0.72677797	0.72677797	0.72677797	0.72677797	0.72677797	0.2331098
3R	46674639	46694639	348	0.02275195	0.00347834	0.22885231	0.22885231	0.22885231	0.22885231	0.22885231	-0.10630082
3R	46694639	46714639	193	0.02705158	0.00213853	0.25734865	0.25734865	0.25734865	0.25734865	0.25734865	-0.03348877
3R	46714639	46734639	156	0.02533273	0.00149446	-0.26165328	-0.26165328	-0.26165328	-0.26165328	-0.26165328	0.13462844
3R	46734639	46754639	43	0.02417432	0.00036358	-0.01053407	-0.01053407	-0.01053407	-0.01053407	-0.01053407	-0.01781021
3R	46754639	46774639	81	0.026531	0.00085089	0.49908771	0.49908771	0.49908771	0.49908771	0.49908771	-0.12127153
3R	46774639	46794639	93	0.01873131	0.00082789	0.30891026	0.30891026	0.30891026	0.30891026	0.30891026	-0.17552522
3R	46794639	46814639	30	0.0309648	0.0002612	-0.08479921	-0.08479921	-0.08479921	-0.08479921	-0.08479921	-0.30265958
3R	46814639	46834639	198	0.02449283	0.00208447	0.04913311	0.04913311	0.04913311	0.04913311	0.04913311	-0.01169715
3R	46834639	46854639	140	0.01325737	0.0015984	0.23418769	0.23418769	0.23418769	0.23418769	0.23418769	0.00955632
3R	46854639	46874639	112	0.0141004	0.00143165	0.31060494	0.31060494	0.31060494	0.31060494	0.31060494	0.09571756
3R	46874639	46894639	83	0.0309866	0.00101405	0.75567544	0.75567544	0.75567544	0.75567544	0.75567544	0.10910046
3R	46894639	46914639	31	0.02032586	0.00025362	-0.10845584	-0.10845584	-0.10845584	-0.10845584	-0.10845584	0.05786604
3R	46914639	46934639	400	0.03696066	0.0042435	0.73658065	0.73658065	0.73658065	0.73658065	0.73658065	-0.03469899
3R	46934639	46954639	24	0.0178223	0.0001778	-0.92954169	-0.92954169	-0.92954169	-0.92954169	-0.92954169	-0.08169352
3R	46954639	46974639	27	0.09286943	0.00026631	-1.17963197	-1.17963197	-1.17963197	-1.17963197	-1.17963197	0.1599336
3R	46974639	46994639	352	0.04399624	0.00323296	-1.20174596	-1.20174596	-1.20174596	-1.20174596	-1.20174596	-0.11284062
3R	46994639	47014639	212	0.06339456	0.00210677	-0.03430874	-0.03430874	-0.03430874	-0.03430874	-0.03430874	0.18948484
3R	47014639	47034639	294	0.0492311	0.00294653	-0.37463832	-0.37463832	-0.37463832	-0.37463832	-0.37463832	0.01709681
3R	47034639	47054639	305	0.03345721	0.00299911	0.42019718	0.42019718	0.42019718	0.42019718	0.42019718	-0.05768279
3R	47054639	47074639	272	0.02848923	0.00265108	-0.00378836	-0.00378836	-0.00378836	-0.00378836	-0.00378836	0.03777447
3R	47074639	47094639	318	0.02741086	0.0030502	-0.55836847	-0.55836847	-0.55836847	-0.55836847	-0.55836847	-0.04485445
3R	47094639	47114639	278	0.04068345	0.00259612	-0.91424723	-0.91424723	-0.91424723	-0.91424723	-0.91424723	-0.12510145
3R	47114639	47134639	229	0.05043939	0.002157	-1.09060439	-1.09060439	-1.09060439	-1.09060439	-1.09060439	-0.1080732
3R	47134639	47154639	253	0.05223212	0.00254753	-0.30846942	-0.30846942	-0.30846942	-0.30846942	-0.30846942	0.16646674
3R	47154639	47174639	375	0.030698	0.00317578	-0.66674207	-0.66674207	-0.66674207	-0.66674207	-0.66674207	-0.0591574
3R	47174639	47194639	183	0.05616574	0.00134493	-0.71027574	-0.71027574	-0.71027574	-0.71027574	-0.71027574	0.04350672
3R	47194639	47214639	98	0.06571119	0.00076359	-0.43278672	-0.43278672	-0.43278672	-0.43278672	-0.43278672	-0.0881744
3R	47214639	47234639	275	0.02494759	0.0023334	-0.36838001	-0.36838001	-0.36838001	-0.36838001	-0.36838001	0.06198601
3R	47234639	47254639	176	0.04244566	0.00181362	0.38341349	0.38341349	0.38341349	0.38341349	0.38341349	0.08762597
3R	47254639	47274639	191	0.02328709	0.00147758	0.12138866	0.12138866	0.12138866	0.12138866	0.12138866	-0.11568587
3R	47274639	47294639	65	0.02882251	0.00073762	-0.63300024	-0.63300024	-0.63300024	-0.63300024	-0.63300024	-0.06978606
3R	47294639	47314639	118	0.04675811	0.00106557	-0.69502407	-0.69502407	-0.69502407	-0.69502407	-0.69502407	0.01848513
3R	47314639	47334639	274	0.04262837	0.00242836	-0.2543679	-0.2543679	-0.2543679	-0.2543679	-0.2543679	-0.17345203
3R	47334639	47354639	206	0.02957869	0.00205599	-0.15061507	-0.15061507	-0.15061507	-0.15061507	-0.15061507	-0.05811865
3R	47354639	47374639	256	0.04896229	0.00262272	-0.81413918	-0.81413918	-0.81413918	-0.81413918	-0.81413918	0.0127906
3R	47374639	47394639	260	0.0747714	0.00319507	-1.0455142	-1.0455142	-1.0455142	-1.0455142	-1.0455142	0.13128469
3R	47394639	47414639	174	0.04593019	0.00171984	-0.96687592	-0.96687592	-0.96687592	-0.96687592	-0.96687592	-0.02652487
3R	47414639	47434639	115	0.10900094	0.00135388	-1.0873917	-1.0873917	-1.0873917	-1.0873917	-1.0873917	0.03820248
3R	47434639	47454639	233	0.04025879	0.00237836	-1.55771216	-1.55771216	-1.55771216	-1.55771216	-1.55771216	-0.09454032
3R	47454639	47474639	356	0.05364581	0.00356353	-0.65919554	-0.65919554	-0.65919554	-0.65919554	-0.65919554	0.01182395
3R	47474639	47494639	158	0.06987047	0.00145516	-0.38030168	-0.38030168	-0.38030168	-0.38030168	-0.38030168	0.02864431
3R	47494639	47514639	292	0.05249992	0.00252671	-0.75810448	-0.75810448	-0.75810448	-0.75810448	-0.75810448	-0.05091144
3R	47514639	47534639	259	0.05667043	0.00219739	-0.34760313	-0.34760313	-0.34760313	-0.34760313	-0.34760313	0.11621415
3R	47534639	47554639	137	0.03532552	0.00111881	-0.52437881	-0.52437881	-0.52437881	-0.52437881	-0.52437881	0.00031714
3R	47554639	47574639	167	0.0485436	0.00166609	-1.29554124	-1.29554124	-1.29554124	-1.29554124	-1.29554124	0.0225895
3R	47574639	47594639	309	0.0758504	0.00317558	-2.23665217	-2.23665217	-2.23665217	-2.23665217	-2.23665217	0.26979596
3R	47594639	47614639	228	0.0422088	0.00218759	-1.81231382	-1.81231382	-1.81231382	-1.81231382	-1.81231382	0.01712794
3R	47614639	47634639	8	-0.00142671	9.496e-05	-1.00258308	-1.00258308	-1.00258308	-1.00258308	-1.00258308	0.05354254
3R	47634639	47654639	66	0.03997766	0.00081562	-0.90089557	-0.90089557	-0.90089557	-0.90089557	-0.90089557	0.15661612
3R	47654639	47674639	35	0.03798698	0.00032268	-0.97924588	-0.97924588	-0.97924588	-0.97924588	-0.97924588	-0.08793784
3R	47674639	47694639	0	nan	0.0	nan	nan	nan	nan	nan	nan
3R	47694639	47714639	33	0.03847074	0.00042646	-0.52877415	-0.52877415	-0.52877415	-0.52877415	-0.52877415	0.25145699
3R	47714639	47734639	252	0.04002422	0.00236133	-0.73864354	-0.73864354	-0.73864354	-0.73864354	-0.73864354	-0.19663267
3R	47734639	47754639	319	0.0416137	0.00304254	-0.15002184	-0.15002184	-0.15002184	-0.15002184	-0.15002184	-0.00553997
3R	47754639	47774639	186	0.04767334	0.00151633	0.10322192	0.10322192	0.10322192	0.10322192	0.10322192	0.04197424
3R	47774639	47794639	300	0.08150646	0.00297739	0.35979007	0.35979007	0.35979007	0.35979007	0.35979007	-0.03518198
3R	47794639	47814639	407	0.03316753	0.00383161	0.62132928	0.62132928	0.62132928	0.62132928	0.62132928	-0.09607926
3R	47814639	47834639	380	0.05340042	0.00387824	0.65639292	0.65639292	0.65639292	0.65639292	0.65639292	0.12503716
3R	47834639	47854639	373	0.07708591	0.00390145	-0.29974339	-0.29974339	-0.29974339	-0.29974339	-0.29974339	0.06860509
3R	47854639	47874639	126	0.08706298	0.00150594	-1.02849353	-1.02849353	-1.02849353	-1.02849353	-1.02849353	0.13547765
3R	47874639	47894639	126	0.05131949	0.00095167	-0.89301759	-0.89301759	-0.89301759	-0.89301759	-0.89301759	-0.05357684
3R	47894639	47914639	0	nan	0.0	nan	nan	nan	nan	nan	nan
3R	47914639	47934639	75	0.0705423	0.00093925	-0.86458482	-0.86458482	-0.86458482	-0.86458482	-0.86458482	0.12314081
3R	47934639	47954639	204	0.07731069	0.0019956	-1.05243408	-1.05243408	-1.05243408	-1.05243408	-1.05243408	-0.04355184
