chrom	start	end	count	fst	dxy	xpehh_mean	st_xpehh_w_median	st_xpehh_w_std	xpehh_max	xpehh_min	delta_SAF
2R	56805122	56855335	500	0.06366071	0.00191085	2.68063783	2.67892965	0.63750304	0.85653771	3.93719164	-0.01077708
2R	56855373	56937729	500	0.05377957	0.00119569	2.32710267	2.52422214	0.82596663	0.43897641	3.99252174	0.07237682
2R	56937742	56989201	500	0.0335123	0.00187187	2.34410949	2.39269171	0.70375862	0.84858086	3.71423491	-0.09043967
2R	56989212	57019715	500	0.04791793	0.00269885	2.33813135	2.26873534	0.44742465	1.30250701	3.61616486	-0.00170188
2R	57019832	57057518	500	0.05252281	0.00214336	0.6295442	0.52984285	0.68361474	-0.52243621	2.84175796	0.02470684
2R	57057789	57121764	500	0.04492303	0.00133714	1.83691863	1.99427876	0.82162752	-0.00534651	3.23167254	-0.06193839
2R	57121768	57164968	500	0.04826022	0.00222616	2.46556397	2.59443719	0.62149394	0.37842586	3.90148102	0.00902946
2R	57164969	57252692	500	0.0563735	0.00108777	2.36032527	2.35331733	0.96171945	0.05007131	4.40765804	-0.03593251
2R	57252746	57327927	500	0.05283392	0.00114469	2.40314369	2.65985272	0.73359473	-0.07609568	3.70427269	0.04520717
2R	57327946	57403825	500	0.06166237	0.00113292	1.93521499	1.88877116	1.0758991	-0.59220885	3.79335884	-0.11267447
2R	57403827	57454805	500	0.0576023	0.00160813	2.10377422	2.10444355	0.75020419	-0.04524942	4.18664117	0.00312107
2R	57454868	57499690	500	0.05184881	0.00217812	2.0759401	2.03618886	0.46213253	0.85618296	3.3641463	0.1042799
2R	57499691	57558020	500	0.046887	0.00160821	2.38270969	2.44811035	0.61854392	0.4672567	3.89562561	0.0770543
2R	57558099	57600114	500	0.06539912	0.00208589	3.25272326	3.30004707	0.57182844	1.73381917	4.4851836	-0.03751032
2R	57600262	57631028	500	0.08200204	0.00344454	3.66331855	3.70711614	0.50389823	2.26233962	4.69001236	0.18406558
2R	57631033	57665371	500	0.11249333	0.00318969	3.43727475	3.39883763	0.48807282	2.23617496	4.82406225	0.29923446
2R	57665429	57713006	500	0.06971339	0.00196036	3.49759491	3.69109244	0.77993411	0.81416283	4.95596468	0.06405136
2R	57713026	57823028	500	0.09308782	0.00096413	3.24319365	3.36475616	0.93573782	0.29900448	5.40342792	-0.01365295
2R	57823213	57897184	500	0.08970522	0.00124259	3.66950955	3.69415888	0.80113946	1.41063219	5.51863284	0.00623192
2R	57897226	58142798	500	0.10969996	0.00047512	3.04009483	3.10455448	1.25976442	0.41423881	5.2521374	0.27299359
2R	58142828	58229512	500	0.11085239	0.00122221	3.6942541	3.76270249	0.59357008	1.76253568	5.18523087	0.23035917
2R	58229518	58308373	500	0.12902553	0.00141162	3.84071906	3.84172976	0.55393389	2.00168262	5.47253626	0.0534543
2R	58308375	58412966	500	0.10867782	0.00102978	3.87706896	3.92843745	0.77242083	1.54196258	5.57452626	0.05022035
2R	58413428	58529060	500	0.21197995	0.00111041	nan	nan	nan	nan	nan	1.24747546
2R	58529086	58636506	500	0.17280713	0.00105824	nan	nan	nan	nan	nan	0.95317487
3L	1833200	2040226	500	0.10175426	0.00050601	nan	nan	nan	nan	nan	0.05718666
3L	2040230	2211008	500	0.1075556	0.00066253	0.39543681	0.31225296	0.2755596	-0.10092903	1.01474109	-0.05050495
3L	2211170	2418349	500	0.10452948	0.00057263	-0.2405656	-0.20796558	1.02560542	-3.16222945	1.08302433	0.06445061
3L	2418358	2611906	500	0.08984359	0.00052809	-1.82455468	-1.81812348	0.73905152	-3.18088526	0.19894805	-0.00400849
3L	2612222	2763799	500	0.06980701	0.00076012	-1.319675	-1.62332107	1.38789577	-3.26572622	0.81410607	0.01987802
3L	2763814	2904047	500	0.10711957	0.0008752	0.65263758	0.71269368	0.32971517	-0.19071996	1.52364396	0.20228581
3L	2904054	3006745	500	0.08419473	0.00108832	0.5708741	0.57460439	0.2602776	-0.43737651	1.21055935	0.00809209
3L	3006784	3155037	500	0.06854877	0.00072227	1.13041917	1.12930244	0.33971132	0.46396876	2.14872867	0.09934992
3L	3155042	3245717	500	0.10208293	0.00128024	0.13800848	0.0168103	0.40029357	-0.42490481	1.34454451	0.14412928
3L	3245737	3380784	500	0.08079657	0.000736	-0.24947918	-0.24301968	0.20953924	-1.12363525	0.38365883	-0.01899488
3L	3380787	3524225	500	0.07293168	0.00060364	-0.29733953	-0.20933925	0.44860918	-1.21827901	0.67261805	-0.12607517
3L	3524253	3634387	500	0.04987944	0.00071996	-0.34714262	-0.27917364	0.25975487	-1.0525611	0.13155694	-0.08467607
3L	3634479	3765573	500	0.06591566	0.00077961	0.33338802	0.47943539	0.56001471	-1.04408217	1.23688324	-0.06463728
3L	3765736	3896125	500	0.04700014	0.00077139	0.46804655	0.66198379	0.72168012	-0.98188841	1.50194314	-0.11290477
3L	3896177	4062228	500	0.05114935	0.00063123	0.20142545	0.8255899	0.93643801	-1.62779059	1.58515779	-0.03716374
3L	5032164	5154833	500	0.08503268	0.00090781	nan	nan	nan	nan	nan	0.26764347
3L	5154848	5262410	500	0.05126955	0.0009855	-0.73134752	-0.75151568	0.16677909	-2.06654739	-0.21894984	-0.08065939
3L	5262417	5338860	500	0.03016257	0.00104277	-0.68851697	-0.73050553	0.13244912	-1.00552518	-0.17539977	-0.03617397
3L	5339005	5451265	500	0.07865669	0.00079675	-0.44589927	-0.4498378	0.35029949	-1.021791	0.26980916	0.19311045
3L	5452747	5595673	500	0.13055787	0.00070557	-0.15304206	-0.08530831	0.27819103	-0.75185276	0.34845962	0.15626785
3L	5595726	5664013	500	0.05807711	0.0013975	0.27766937	0.31934846	0.35864399	-0.71173998	0.83660955	0.05611332
3L	5664029	5739707	500	0.0677952	0.00139282	-0.54146595	-0.58700207	0.22724698	-0.90076119	0.50164071	-0.15148945
3L	5740048	5825466	500	0.07985254	0.00122946	0.00537153	-0.04192316	0.35175545	-0.77761493	0.74318295	0.20163849
3L	5825609	5986652	500	0.06128573	0.00063653	0.62976645	0.66346523	0.5592424	-0.32706025	1.91017414	0.21714854
3L	5986657	6066235	500	0.03638707	0.00120632	1.1100432	1.17163241	0.47025507	-0.35482956	1.99926589	0.07518919
3L	6066372	6147332	500	0.02142261	0.00134133	0.86435456	0.99476605	0.56031058	-0.35033003	1.96467642	0.11575969
3L	6147771	6257787	500	0.042372	0.00103116	0.74418346	0.59000895	0.57168012	-0.23646201	1.9899825	0.10113486
3L	6257797	6323881	500	0.0371139	0.00130055	1.34763777	1.37677174	0.51052031	-0.03346167	2.69869471	-0.06329162
3L	6323908	6403334	500	0.06420232	0.00127158	1.86362918	1.95983578	0.60551631	-0.27333457	3.00224626	0.27961264
3L	6403353	6483199	500	0.03660414	0.00123278	1.31864263	1.27586994	0.42484477	0.13603659	2.53343494	0.04673747
3L	6483241	6552418	500	0.02388836	0.00155321	1.04091544	1.15933509	0.39469428	-0.23265308	1.56328766	0.0637312
3L	6552425	6613850	500	0.07330191	0.00172928	0.99076891	0.99452505	0.49266799	0.17501171	2.06602523	0.0146576
3L	6613860	6674795	500	0.06444589	0.00184002	0.71313828	0.71530011	0.33862087	0.10368931	1.63431388	0.26303036
3L	6674796	6712259	500	0.07774016	0.00288474	0.94177474	0.6363805	0.55157664	0.19093632	2.0914448	0.24331863
3L	6712279	6764212	500	0.0734283	0.00208309	0.89513617	0.72722138	0.43980689	0.19450456	2.29348603	0.261422
3L	6764220	6823754	500	0.09392261	0.00172626	1.71368748	1.76534558	0.53022675	0.41814988	2.75500373	0.09675863
3L	6823768	6927228	500	0.07351267	0.00109729	1.84393429	1.85066485	0.59735218	0.30362328	3.56066712	-0.05916475
3L	6927246	6971238	500	0.09336805	0.00176549	2.04519039	2.24391869	0.70806848	0.15185295	3.39151384	0.00740129
3L	6971275	7068655	500	0.08513572	0.00090708	1.6090084	1.68768668	0.53688004	0.1117224	2.78652073	-0.0617456
3L	7068660	7352932	500	0.03303883	0.00034902	0.27301711	0.17541077	0.91483712	-1.36573609	1.96676856	-0.05162168
3L	7352981	7629034	500	0.04559482	0.00042085	1.23191106	1.10763889	1.29573113	-1.07931917	3.81046357	0.08914075
3L	7629063	7813906	500	0.04664388	0.0005716	2.77762917	3.09171408	1.30239781	-0.62940172	5.2921122	0.06269637
3L	7814051	7881994	500	0.04786836	0.00139346	0.60814704	0.63856627	0.37739534	-0.51254151	1.59744405	0.00765065
3L	7882024	7954539	500	0.03937491	0.00114675	0.11591199	0.112579	0.39244493	-0.86134893	1.28262367	-0.11864904
3L	7954636	8051101	500	0.01896193	0.00097555	0.05384374	0.0487075	0.46629401	-1.24418543	1.87147424	-0.02396791
3L	8052030	8099556	500	0.02558132	0.00196342	-0.13347484	-0.09912738	0.33688064	-1.182616	1.0655578	0.08133585
3L	8099721	8212579	500	0.02856063	0.00083891	-0.37260224	-0.39904354	0.43718792	-1.47538783	0.58914046	0.00485784
3L	8212583	8273895	500	0.02573648	0.00144135	-0.59577824	-0.57468576	0.29316082	-1.90724566	0.24195753	-0.07966196
3L	8273919	8321666	500	0.03015136	0.00173582	-0.37606181	-0.37329923	0.28216525	-1.15122641	0.559488	-0.03841819
3L	8321689	8359900	500	0.02584208	0.00243132	-0.57113357	-0.50564771	0.43210472	-1.94236931	0.39890789	0.03342177
3L	8360178	8441264	500	0.0501758	0.00119988	-0.58073027	-0.31426174	0.66984064	-2.62161056	0.48035587	-0.01986598
3L	8441267	8497776	500	0.03050166	0.00151765	0.37633198	0.28316654	0.38433885	-0.48796251	1.47253659	-0.05673351
3L	8497791	8541456	500	0.0328496	0.00205503	-0.11457888	-0.14028738	0.41554037	-1.04895067	0.98864068	0.06177374
3L	8541493	8579960	500	0.02326852	0.0021223	-0.07315055	-0.12791995	0.43546682	-0.83057465	1.67631366	-0.03556304
3L	8581338	8621643	500	0.02716641	0.0020786	0.20434072	0.18554534	0.54434969	-0.84018829	1.61504637	-0.06581013
3L	8621646	8676106	500	0.02785335	0.00180002	0.62448785	0.53070647	0.56369786	-0.61716956	2.05468171	0.04792192
3L	8676487	8738102	500	0.03574769	0.00163997	-0.40454854	-0.47514119	0.52023834	-1.38353966	1.0959437	-0.04795612
3L	8738151	8815752	500	0.04132232	0.00123533	-1.23746899	-1.1400492	0.4845411	-2.49466803	-0.3026509	-0.04141048
3L	8816449	8902315	500	0.04312392	0.00113045	0.24809172	0.09212156	0.66381463	-1.39942615	2.27151087	0.06915473
3L	8902326	8980468	500	0.0503266	0.00124019	1.15110858	0.80816467	1.03707578	-0.38473448	3.38015457	-0.11373669
3L	8980490	9016313	500	0.03572835	0.0029188	1.41878819	1.41114087	0.6252011	0.15233928	3.11734658	-0.00148831
3L	9016338	9057803	500	0.03347595	0.00227649	0.61829911	0.68918978	0.56554505	-0.47791335	2.48151229	0.00415964
3L	9057828	9132515	500	0.03105818	0.00130864	-0.03251727	0.00253707	0.73705025	-2.13966989	1.9218537	0.11834054
3L	9132520	9287943	500	0.03431112	0.0005728	0.19162086	0.17917871	0.54790626	-0.84873548	1.79901583	-0.07729306
3L	9289811	9336326	500	0.04267893	0.00196453	0.55782913	0.54428313	0.69141093	-0.75763728	1.93486186	0.07566297
3L	9336352	9366188	500	0.04051532	0.00278507	1.59845577	1.58108565	0.39146739	0.62000793	2.57487014	0.00391028
3L	9366235	9465462	500	0.03487172	0.00085615	1.11975453	1.230993	0.71370367	-0.64887524	2.71388262	-0.00734822
3L	9465514	9598366	500	0.07334066	0.00080922	0.79694305	0.59214035	0.55900556	-0.21800846	2.39271009	0.14108196
3L	9598369	9674945	500	0.04386464	0.00129666	1.45974729	1.30850801	0.57004377	0.21288727	3.03109443	0.05081447
3L	9675808	9762253	500	0.09327032	0.0011137	1.41995529	1.4414062	0.40503558	0.07469448	2.45993134	0.22792079
3L	9762283	9818682	500	0.03836302	0.00223162	0.82426253	0.83363399	0.1581914	0.45852599	1.20376793	0.25491376
3L	9818806	10022418	500	0.06040977	0.00049955	1.38945475	1.36420125	0.65918862	0.09149086	3.55366122	0.20804698
3L	10022477	10073678	500	0.10613369	0.00194728	1.82135673	1.90308904	0.47949585	0.01480075	2.8955657	0.30823891
3L	10073696	10191371	500	0.05719261	0.00073681	0.63819868	0.42007514	0.83931785	-0.89944996	2.80989734	0.03887024
3L	10192464	10221036	500	0.06212361	0.00388371	0.07868397	0.09697659	0.33945253	-0.77353935	0.9684797	0.02624027
3L	10221037	10278476	500	0.03383646	0.00162377	-0.23935898	-0.34705705	0.40325471	-1.05291917	0.9091138	-0.06211964
3L	10278477	10332605	500	0.0470756	0.00150601	-0.16082651	-0.17055017	0.38279954	-1.2196458	0.95201787	0.01273755
3L	10332656	10356877	500	0.01741104	0.00384761	-1.03985744	-0.60058627	0.8890009	-2.67928587	0.41922369	-0.16256093
3L	10359199	10402778	500	0.04408199	0.00212509	-1.22378566	-1.22546437	0.36880746	-2.28879422	-0.12135382	-0.01239771
3L	10402780	10435684	500	0.0325948	0.00315554	-0.96542543	-1.01369076	0.27011569	-1.62807083	-0.08923171	0.00098033
3L	10435694	10459716	500	0.0486283	0.00422546	0.09241646	-0.08796778	0.58149225	-0.99053201	1.633497	-0.05892786
3L	10459718	10488768	500	0.10126674	0.00296339	1.2785274	1.16717018	0.60122095	-0.0756825	2.91779633	0.1962773
3L	10488777	10526010	500	0.11172855	0.00216821	1.72583133	1.6244114	0.56953759	0.20972411	2.63386649	0.16245192
3L	10526028	10554997	500	0.10188395	0.00326635	1.97788899	1.91796917	0.71523961	0.386193	3.81838344	0.23853096
3L	10555013	10587931	500	0.07494239	0.00281505	0.01883243	0.11605746	0.62813644	-1.31031757	1.55639587	-0.08082147
3L	10587976	10620257	500	0.07224072	0.00259307	0.20779484	0.03923019	0.61771622	-1.2287513	1.82005821	-0.02405519
3L	10620259	10667224	500	0.04701789	0.00204605	0.99576207	0.89287651	0.68293796	-0.71175147	2.50529766	0.17455824
3L	10667244	10702975	500	0.08219015	0.00284612	1.6507218	1.54795528	0.69882229	-0.10956744	3.16000441	0.28189427
3L	10703096	10740356	500	0.08105797	0.00256154	0.11511955	0.00178879	0.50093354	-0.9741718	1.41846816	-0.01698589
3L	10740402	10793297	500	0.06022545	0.00188393	0.40939397	0.45371691	0.48971075	-0.60509211	1.47718606	0.08476452
3L	10793316	10889098	500	0.05497119	0.00107584	0.8841954	0.77327894	0.59144504	-0.63595719	2.80167438	0.21627578
3L	10889130	10972859	500	0.0435514	0.00109875	-0.15598137	-0.37340095	0.80666963	-1.59254032	1.78439371	0.10544875
3L	10972878	11007774	500	0.03252743	0.00233455	-1.2528165	-1.24580024	0.59130788	-2.71617519	0.06221474	-0.12573079
3L	11007783	11050992	500	0.04664081	0.00203282	-0.74103139	-0.59741458	0.6989137	-2.75818865	0.75574277	0.01587945
3L	11051105	11096007	500	0.04869962	0.00210355	-0.43464178	-0.47351713	0.38938934	-1.16065406	0.73887526	0.03074117
3L	11096089	11132605	500	0.07953041	0.00260062	0.13583057	0.17911254	0.41627287	-0.60543453	0.9300352	0.03981779
3L	11132643	11262103	500	0.06238017	0.00079852	0.22549682	0.1796487	0.45939098	-0.66711735	1.75690017	0.20565315
3L	11262131	11313943	500	0.02819633	0.00171458	0.11615362	0.11037571	0.35830501	-0.83861923	1.30136714	-0.00147584
3L	11313952	11341413	500	0.04763492	0.00314084	1.20483073	1.18792939	0.60945825	-0.58777817	2.94197586	0.01004448
3L	11341455	11373690	500	0.02505722	0.00294068	0.2009872	0.24750004	0.49044898	-1.01078123	1.8331683	-0.13524379
3L	11373691	11396119	500	0.02964145	0.00404292	0.12733947	0.11500669	0.41794226	-0.72154234	1.04746025	0.01110425
3L	11396121	11416816	500	0.02385618	0.00411456	-0.17099038	-0.25030869	0.38477784	-1.00817998	0.82248646	-0.01204861
3L	11416873	11467857	500	0.05695615	0.00203338	0.16626497	0.110794	0.51711077	-1.06567595	1.48189313	-0.01265954
3L	11467874	11506468	500	0.05787046	0.00243558	1.56897137	1.54906815	0.63851237	0.05045011	2.89845717	-0.01260967
3L	11506469	11640836	500	0.06458735	0.00073519	0.22170799	0.24951009	0.35117771	-0.82003344	0.91160165	0.11068526
3L	11640848	11667805	500	0.0432839	0.00373366	-0.05165946	-0.14002918	0.34312536	-0.79799346	1.06954662	0.01021903
3L	11667904	11711766	500	0.04475875	0.00189957	0.28714237	0.39621345	0.50247661	-0.87557561	1.33157839	0.1857544
3L	11711770	11741793	500	0.04390466	0.00251838	0.36707214	0.41427256	0.50577876	-0.70722194	1.54317514	-0.08846428
3L	11741826	11783442	500	0.04824482	0.00198331	-0.07558265	-0.03307104	0.48773339	-1.38874578	0.97738185	-0.04040058
3L	11783443	11802909	500	0.05876643	0.00389669	0.51015034	0.56398511	0.45298089	-0.86519344	1.68518507	-0.0061513
3L	11802983	11826561	500	0.04928888	0.00407182	1.53559709	1.52265606	0.54967478	-0.29569885	2.77205941	0.0930432
3L	11826704	11850253	500	0.08175081	0.00402829	2.00188916	1.86092214	0.51510531	0.71286992	3.49701915	0.09351698
3L	11850263	11893149	500	0.07223555	0.00233257	1.21779105	1.11354824	0.7205476	-0.11247014	2.67683709	0.09219538
3L	11893168	11935040	500	0.06862377	0.00233238	1.21107447	1.17377205	0.7039667	-0.45977059	2.67184098	-0.06460075
3L	11935045	11987699	500	0.03346545	0.00198647	0.11479262	0.11060169	0.33763263	-0.75677333	0.95104647	-0.11879865
3L	11987713	12032879	500	0.03861626	0.00211648	0.60615705	0.58827766	0.44021297	-0.57773047	2.14125703	-0.00761004
3L	12032898	12061808	500	0.04306886	0.00342482	-0.04560256	-0.01488467	0.39093287	-1.00165079	0.86297273	0.04430623
3L	12062221	12098517	500	0.03516056	0.00266475	0.15111389	0.17590104	0.38449222	-0.93889953	1.11534115	0.07086283
3L	12098518	12128691	500	0.03641597	0.00368268	0.4385371	0.55127405	0.52227064	-1.06931429	1.69592217	0.07272055
3L	12128713	12159743	500	0.0304096	0.00305912	0.31117044	0.24439538	0.56631311	-1.05300838	1.84313271	-0.13836076
3L	12159745	12221984	500	0.03512468	0.00165418	0.4398682	0.28280379	0.49764896	-0.41005881	2.29558937	-0.00531595
3L	12221985	12292065	500	0.05718089	0.00143488	0.16855895	0.17657335	0.33092599	-0.72968091	1.07608225	0.05428054
3L	12292072	12350469	500	0.06464412	0.00173584	1.43176789	1.48032144	0.74221509	-0.33460613	2.77007719	0.07952801
3L	12350477	12404714	500	0.03195332	0.00188122	0.82689382	0.7625202	0.81867572	-0.66062159	2.9269318	-0.05891539
3L	12404846	12434638	500	0.03819243	0.00310325	0.19618262	0.37203904	0.81257393	-1.71369704	1.7260069	0.04612654
3L	12434668	12455145	500	0.051534	0.00499719	-0.30084279	-0.19880052	0.39124236	-1.44066668	0.52079375	-0.12970805
3L	12455151	12484924	500	0.04237666	0.00332039	0.59736122	0.55709536	0.41685828	-0.43121117	2.4599207	-0.03762024
3L	12484967	12513791	500	0.06277741	0.00325945	-1.05939049	-1.09966172	0.52998813	-2.10947499	0.34931889	0.02186404
3L	12513833	12535389	500	0.03502395	0.00437877	-0.64246666	-0.6535462	0.37431669	-1.87174803	0.36724125	0.04448078
3L	12535394	12554864	500	0.03470273	0.00469743	-0.68083383	-0.60146302	0.51368333	-1.57140658	0.14662552	0.0183855
3L	12554870	12585094	500	0.06747996	0.00306131	-1.03920059	-1.05246912	0.38912488	-2.08422862	-0.0984003	0.03392048
3L	12585147	12661568	500	0.04763025	0.00123071	-0.53048171	-0.62888906	0.6678894	-1.59261785	1.07757995	-0.00643806
3L	12661569	12707793	500	0.06246448	0.00201691	0.45314371	0.54920633	0.4336495	-0.65263796	1.35964291	0.14399945
3L	12707801	12739428	500	0.02735319	0.00225014	0.49563282	0.39572404	0.56929519	-0.63339294	2.51813762	-0.00571492
3L	12739543	12766805	500	0.04296233	0.00254502	-0.41545363	-0.40150584	0.602579	-2.39876102	0.76257209	-0.02679812
3L	12766814	12791851	500	0.04236001	0.00343543	-1.80345316	-1.72470501	0.51841407	-3.31174633	-0.59283378	-0.05034996
3L	12791908	12823893	500	0.04711346	0.00268633	-2.27443921	-2.28629084	0.52689556	-3.39656243	-1.17146637	0.00508226
3L	12823903	12897703	500	0.06657506	0.00116591	-0.87258427	-1.02432738	1.18384372	-3.28641683	1.73717647	0.10734386
3L	12897733	12960985	500	0.04197426	0.00158432	0.26210556	-0.14925352	1.0231114	-1.43761404	2.60763889	0.01966969
3L	12961020	12996816	500	0.05581842	0.00214286	-0.39258845	-0.38169699	0.41993041	-1.55766636	0.40775824	-0.05037489
3L	12997881	13039738	500	0.05142054	0.0021717	0.41685462	0.4608912	0.3966566	-1.2264083	1.07337042	0.04515405
3L	13039741	13069425	500	0.04643227	0.00278171	0.51512928	0.49570209	0.43383697	-0.55218441	2.05819932	0.00864808
3L	13069427	13097695	500	0.05068405	0.00302438	0.7861622	0.74623402	0.53237077	-0.26598448	2.28052069	0.10006262
3L	13097696	13136190	500	0.04474373	0.00242637	0.66285486	0.70235662	0.47794019	-0.45760781	1.86807474	0.09559912
3L	13136282	13182272	500	0.04798066	0.00193338	-0.39480122	-0.30859011	0.31527987	-1.30679025	0.1187265	-0.00317148
3L	13182411	13218573	500	0.04186081	0.00250712	-0.17646612	-0.34708628	0.75849765	-1.47103223	1.6601298	0.03786034
3L	13218687	13246383	500	0.0631465	0.00339576	0.83982623	0.85006431	0.35944484	-0.11025763	1.6515078	0.23912942
3L	13246400	13299376	500	0.04202291	0.00178475	1.11736091	1.17853323	0.54790524	-0.67010306	2.29407672	0.06504033
3L	13299393	13332623	500	0.04252442	0.00257974	-0.03623565	-0.05737075	0.48888053	-1.13585136	1.32847474	-0.0719568
3L	13332633	13361961	500	0.04788134	0.00304087	-0.31641996	-0.2453034	0.49447687	-1.46097424	0.9196367	-0.01764669
3L	13361975	13405338	500	0.03970826	0.00179606	0.55178793	0.43347982	0.54245217	-0.59987932	2.04097833	0.04039132
3L	13405349	13448208	500	0.03431679	0.00205455	0.31905184	0.29169709	0.5392941	-0.95024654	1.57112668	-0.00800902
3L	13448221	13486237	500	0.04793115	0.00232726	-0.56840784	-0.55379195	0.36494748	-1.57567711	0.34436648	-0.10470994
3L	13486245	13519466	500	0.02425782	0.0026157	-0.28620422	-0.39743937	0.45839711	-1.22165784	1.56952143	-0.05613506
3L	13519475	13557275	500	0.03462534	0.00212974	-0.12155056	-0.32731027	0.6638431	-1.71879724	1.64449878	-0.07224356
3L	13557322	13597909	500	0.03704937	0.00216764	-0.10858365	-0.13766316	0.29431234	-0.78403896	1.01543048	0.02321057
3L	13597925	13642683	500	0.06664075	0.00203574	0.06649928	0.03679262	0.44864889	-1.06324867	1.33081641	0.04487976
3L	13642689	13677808	500	0.04088053	0.00246104	0.0197717	-0.03266668	0.42570815	-1.10414775	1.08553315	0.02811045
3L	13677995	13800203	500	0.03744184	0.00077911	-0.25813558	-0.2797608	1.00929309	-2.56908071	2.17712187	0.004409
3L	13800240	13837914	500	0.05338737	0.00253132	-0.84549733	-0.82467627	0.54943119	-2.51165467	0.34306338	0.14301449
3L	13837940	13965860	500	0.03593358	0.00072606	-0.01805678	-0.09001073	0.46760014	-1.29848468	1.38678936	0.02726263
3L	13965871	14005111	500	0.04615739	0.00272053	0.67277531	0.80446276	0.65267742	-0.85193913	2.07063811	0.08945245
3L	14005122	14044617	500	0.05028709	0.00255499	0.53367092	0.49984465	0.59828409	-1.13000201	2.20124287	0.12236767
3L	14044668	14070502	500	0.05666566	0.0034282	0.27214874	0.34920985	0.67450942	-1.19588144	1.77420503	0.09867868
3L	14070524	14086940	500	0.0523616	0.00522408	-0.71466534	-0.70528011	0.35069226	-1.95934399	0.16247652	0.02838474
3L	14086974	14117785	500	0.03318256	0.00285394	-1.24293739	-1.24910458	0.39502138	-2.12557585	-0.12440849	-0.03334376
3L	14117792	14144567	500	0.04803986	0.00352356	-1.3605999	-1.42346707	0.56261446	-2.59289675	-0.11186946	0.04960509
3L	14144574	14170179	500	0.06379736	0.00336442	-0.23599396	-0.26442014	0.34416176	-0.9022603	0.98807242	-0.08009833
3L	14170185	14192052	500	0.05416522	0.00373665	0.43741079	0.44485959	0.42622932	-0.69187023	1.3735651	0.032362
3L	14192153	14211167	500	0.05388654	0.00434022	0.0928693	0.10487897	0.60461781	-1.19366776	1.41670358	0.0241706
3L	14211170	14236620	500	0.04476941	0.00306223	-0.03752586	-0.11065758	0.54728539	-1.04562379	1.89522921	-0.05897773
3L	14236750	14263484	500	0.04941785	0.00281908	0.13999102	0.17352845	0.44167955	-1.08058574	1.47060524	0.0006811
3L	14263500	14297893	500	0.06075564	0.00271588	0.51284463	0.49439166	0.53653679	-0.62450697	2.12443655	0.04597693
3L	14297898	14333993	500	0.04850497	0.00243434	0.64138553	0.55389412	0.5419384	-0.74481306	1.86033302	-0.01355723
3L	14334014	14368376	500	0.04485375	0.00235449	-0.06512674	-0.12385533	0.49329735	-1.19359981	1.24063814	-0.01041532
3L	14368403	14395832	500	0.0456011	0.00423754	-0.12903802	-0.05504969	0.34863095	-1.43811811	0.85939218	0.0330602
3L	14395859	14430393	500	0.03545815	0.00309793	-0.00932141	-0.18419749	0.54151103	-1.44978102	1.24997957	0.08955219
3L	14430396	14479101	500	0.04082801	0.00197532	-0.11976756	-0.17805106	0.42784285	-1.3494378	0.7574652	0.10519939
3L	14479105	14507835	500	0.02981007	0.00302748	-0.6077838	-0.56230922	0.57244838	-2.35188434	0.68071745	-0.01936726
3L	14507836	14547130	500	0.04184812	0.00247689	-2.1458316	-2.32830835	0.74218838	-3.43809258	-0.35712582	-0.09216725
3L	14547197	14589121	500	0.05742247	0.00264606	-0.74135071	-0.67066351	0.22043667	-1.61199718	-0.08711777	0.05883132
3L	14589125	14644887	500	0.04601188	0.00140407	-1.28642481	-1.33048078	0.5902211	-2.71506112	0.23327038	-0.03286998
3L	14645182	14680298	500	0.07945836	0.00273555	0.22542675	0.48782106	1.09194674	-2.85085501	1.83592395	0.21333336
3L	14680299	14705146	500	0.07627534	0.00366866	0.52853942	0.49662933	0.22974444	0.0602727	1.05223878	-0.02719709
3L	14705150	14732168	500	0.08401901	0.00327996	-0.11347102	-0.17559204	0.4807288	-1.47394732	0.72777496	-0.00863241
3L	14732171	14754303	500	0.05190602	0.00360308	-0.9264823	-1.00948333	0.37310932	-1.64538024	0.39960029	-0.08088381
3L	14754386	14782093	500	0.04363376	0.00311866	-0.40642837	-0.45208535	0.24417668	-1.05679952	0.53545366	0.01414642
3L	14782101	14825107	500	0.0562991	0.00186987	0.64534314	0.38199963	1.12128147	-1.23932125	2.93220003	-0.00506659
3L	14825111	14855204	500	0.07029522	0.00268876	1.47667751	1.44389935	0.790385	-0.1340747	3.38034092	0.14509662
3L	14855207	14879175	500	0.05650794	0.00409511	1.45066929	1.33893643	0.53882351	0.21669162	3.23581316	0.04885701
3L	14879332	14901595	500	0.04078787	0.00382885	1.05874734	1.1960194	0.74122303	-0.97640796	2.49658009	-0.05455163
3L	14901599	14931932	500	0.02569158	0.00293194	0.14667597	0.15003849	0.36085105	-0.57007021	1.24400951	0.02459451
3L	14931935	14959187	500	0.04083002	0.00301726	-0.34936398	-0.52609794	0.6145079	-1.48032607	1.44246719	-0.04060007
3L	14959223	14987561	500	0.03107047	0.0028586	-0.07829785	-0.03283614	0.38016038	-1.11366603	0.779271	0.01106685
3L	14987562	15015812	500	0.01854106	0.00290397	-0.09559404	-0.05881048	0.32877911	-0.96825162	0.69343614	-0.00643806
3L	15015814	15042010	500	0.02872102	0.00298414	0.60240824	0.64170271	0.65511118	-0.66630559	1.91309786	-0.04884134
3L	15042029	15063045	500	0.03228353	0.00419458	1.56977495	1.50608459	0.72087138	0.10843348	3.2355305	-0.04642257
